Action_0,Old0,Old1,Old2,Observation_0,Observation_1,Observation_2,Done,Reward
3.2344086,-0.8415702,-0.5401478,5.5090985,-0.66685796,-0.7451849,5.403988,False,-9.648956
5.7234306,-0.66685796,-0.7451849,5.403988,-0.45531785,-0.89032894,5.145099,False,-8.217899
0.7981217,-0.45531785,-0.89032894,5.145099,-0.24049479,-0.97065043,4.5970707,False,-6.82384
5.1039696,-0.24049479,-0.97065043,4.5970707,-0.034414634,-0.99940765,4.1690826,False,-5.406713
1.854264,-0.034414634,-0.99940765,4.1690826,0.14989462,-0.988702,3.6976664,False,-4.3182893
5.983193,0.14989462,-0.988702,3.6976664,0.30816987,-0.9513314,3.25614,False,-3.3886254
4.1816025,0.30816987,-0.9513314,3.25614,0.43982244,-0.89808476,2.8426414,False,-2.6456203
5.0382814,0.43982244,-0.89808476,2.8426414,0.54706585,-0.8370896,2.4690778,False,-2.0561688
4.4838853,0.54706585,-0.8370896,2.4690778,0.6333836,-0.77383804,2.1412606,False,-1.5975828
4.3669724,0.6333836,-0.77383804,2.1412606,0.70254123,-0.7116431,1.860882,False,-1.2455094
3.0090394,0.70254123,-0.7116431,1.860882,0.7580511,-0.6521952,1.6271497,False,-0.9772895
0.4474585,0.7580511,-0.6521952,1.6271497,0.79595023,-0.6053621,1.205122,False,-0.76973957
1.6676474,0.79595023,-0.6053621,1.205122,0.8252461,-0.5647733,1.0012475,False,-0.5708004
4.6563706,0.8252461,-0.5647733,1.0012475,0.84922785,-0.52802664,0.87766755,False,-0.4644404
3.672553,0.84922785,-0.52802664,0.87766755,0.86921066,-0.49444193,0.78164756,False,-0.3904726
3.0935416,0.86921066,-0.49444193,0.78164756,0.8862308,-0.46324393,0.71081614,False,-0.332586
2.4496827,0.8862308,-0.46324393,0.71081614,0.901106,-0.43359888,0.6633832,False,-0.2865151
5.2394166,0.901106,-0.43359888,0.6633832,-0.0031061561,-0.9999952,-0.15228653,True,-0.24914451
2.9801984,-0.0031061561,-0.9999952,-0.15228653,-0.033214226,-0.99944824,-0.6022829,False,-2.483488
6.143468,-0.033214226,-0.99944824,-0.6022829,-0.08570852,-0.99632025,-1.0518692,False,-2.613144
5.687192,-0.08570852,-0.99632025,-1.0518692,-0.1600776,-0.9871044,-1.4991093,False,-2.859
5.7813635,-0.1600776,-0.9871044,-1.4991093,-0.25489694,-0.96696824,-1.9394376,False,-3.2270522
6.4610233,-0.25489694,-0.96696824,-1.9394376,-0.36717898,-0.93015033,-2.3646638,False,-3.723691
3.5984488,-0.36717898,-0.93015033,-2.3646638,-0.49174103,-0.8707415,-2.7622766,False,-4.35308
5.2839656,-0.49174103,-0.8707415,-2.7622766,-0.6208722,-0.7839118,-3.1153328,False,-5.1137605
6.325712,-0.6208722,-0.7839118,-3.1153328,-0.74465525,-0.6674493,-3.4032667,False,-5.9950476
6.294978,-0.74465525,-0.6674493,-3.4032667,-0.8522184,-0.52318627,-3.6038537,False,-6.9742494
2.2823954,-0.8522184,-0.52318627,-3.6038537,-0.9338474,-0.3576716,-3.6962433,False,-8.016094
3.394761,-0.9338474,-0.3576716,-3.6962433,-0.98338425,-0.18153624,-3.664497,False,-9.075394
1.4745499,-0.98338425,-0.18153624,-3.664497,-0.9999936,-0.0035749916,-3.5794666,False,-10.10097
4.0959215,-0.9999936,-0.0035749916,-3.5794666,-0.9871423,0.15984371,-3.282148,False,-11.132412
1.1801385,-0.9871423,0.15984371,-3.282148,-0.9523962,0.30486295,-2.9852443,False,-9.965363
-2.512403,-0.9523962,0.30486295,-2.9852443,-0.89488435,0.44629818,-3.056597,False,-8.91425
-3.6220636,-0.89488435,0.44629818,-3.056597,-0.8175124,0.57591105,-3.0218735,False,-8.115151
-3.683161,-0.8175124,0.57591105,-3.0218735,-0.72606456,0.68762654,-2.8899403,False,-7.3073225
-6.2143326,-0.72606456,0.68762654,-2.8899403,-0.62791413,0.77828264,-2.6742203,False,-6.5196652
-1.0321004,-0.62791413,0.77828264,-2.6742203,-0.53677,0.84372866,-2.2453234,False,-5.7772098
-3.6736028,-0.53677,0.84372866,-2.2453234,-0.45375782,0.891125,-1.912527,False,-5.07663
-4.49542,-0.45375782,0.891125,-1.912527,-0.3836715,0.92346966,-1.5441831,False,-4.5386176
-2.7610314,-0.3836715,0.92346966,-1.5441831,-0.32989255,0.9440185,-1.1515808,False,-4.101968
-7.654757,-0.32989255,0.9440185,-1.1515808,-0.29457545,0.9556282,-0.74356693,False,-3.7732112
-2.5991564,-0.29457545,0.9556282,-0.74356693,-0.2789198,0.9603144,-0.32684577,False,-3.5554693
-3.681332,-0.2789198,0.9603144,-0.32684577,-0.28340107,0.9590015,0.09339002,False,-3.4500165
-4.9919844,-0.28340107,0.9590015,0.09339002,-0.30788633,0.95142317,0.51264113,False,-3.4575396
-4.6267357,-0.30788633,0.95142317,0.51264113,-0.3516013,0.93614984,0.9262085,False,-3.5788596
-3.3415017,-0.3516013,0.93614984,0.9262085,-0.41295597,0.910751,1.3283209,False,-3.8149862
-6.1654606,-0.41295597,0.910751,1.3283209,-0.48928237,0.87212545,1.711384,False,-4.1664305
-5.930149,-0.48928237,0.87212545,1.711384,-0.5765832,0.8170384,2.065478,False,-4.63187
-5.2399907,-0.5765832,0.8170384,2.065478,-0.66943914,0.74286693,2.3782568,False,-5.2063193
-4.112185,-0.66943914,0.74286693,2.3782568,-0.7612405,0.6484697,2.635407,False,-5.8791785
-1.6568041,-0.7612405,0.6484697,2.635407,-0.8462388,0.5328039,2.8732386,False,-6.6314764
-3.3470657,-0.8462388,0.5328039,2.8732386,-0.9158131,0.4016047,2.9728415,False,-7.4843125
-2.7067587,-0.9158131,0.4016047,2.9728415,-0.965206,0.26149064,2.974045,False,-8.331532
0.5294173,-0.965206,0.26149064,2.974045,-0.9947936,0.10191035,3.2495756,False,-9.162058
1.8024344,-0.9947936,0.10191035,3.2495756,-0.9969805,-0.07765279,3.5963736,False,-10.297815
3.0596948,-0.9969805,-0.07765279,3.5963736,-0.9638675,-0.26638228,3.838134,False,-10.684638
2.3918781,-0.9638675,-0.26638228,3.838134,-0.8931232,-0.44981217,3.9383473,False,-9.725252
4.61033,-0.8931232,-0.44981217,3.9383473,-0.7890074,-0.6143837,3.900988,False,-8.710884
4.911319,-0.7890074,-0.6143837,3.900988,-0.6610234,-0.7503654,3.7402003,False,-7.676112
1.9446537,-0.6610234,-0.7503654,3.7402003,-0.5216003,-0.85319,3.4691243,False,-6.66044
4.2150607,-0.5216003,-0.85319,3.4691243,-0.38228136,-0.924046,3.129232,False,-5.6998553
5.2426925,-0.38228136,-0.924046,3.129232,-0.2526848,-0.96754867,2.7361975,False,-4.836815
2.5240724,-0.2526848,-0.96754867,2.7361975,-0.13947114,-0.99022615,2.310536,False,-4.087868
2.8105178,-0.13947114,-0.99022615,2.310536,-0.046517193,-0.99891746,1.8678663,False,-3.464433
3.6204534,-0.046517193,-0.99891746,1.8678663,0.024397532,-0.99970233,1.4186782,False,-2.9686496
3.9215248,0.024397532,-0.99970233,1.4186782,0.07278065,-0.99734795,0.9689014,False,-2.5966065
4.813385,0.07278065,-0.99734795,0.9689014,0.09872845,-0.9951144,0.5208904,False,-2.3417351
3.853578,0.09872845,-0.9951144,0.5208904,0.10243721,-0.9947395,0.07455462,False,-2.1976423
4.150107,0.10243721,-0.9947395,0.07455462,0.08394337,-0.9964705,-0.3715,False,-2.1601057
5.912827,0.08394337,-0.9964705,-0.3715,0.043086253,-0.99907136,-0.8188529,False,-2.2282388
2.3997068,0.043086253,-0.99907136,-0.8188529,-0.020306785,-0.99979377,-1.2681564,False,-2.4049094
1.1792355,-0.020306785,-0.99979377,-1.2681564,-0.112127684,-0.9936938,-1.8411164,False,-2.6938264
4.64327,-0.112127684,-0.9936938,-1.8411164,-0.22474691,-0.97441715,-2.2863867,False,-3.1759994
4.664453,-0.22474691,-0.97441715,-2.2863867,-0.35465333,-0.93499786,-2.7171996,False,-3.7576892
3.200626,-0.35465333,-0.93499786,-2.7171996,-0.49554807,-0.8685805,-3.118448,False,-4.4801197
2.929193,-0.49554807,-0.8685805,-3.118448,-0.63804746,-0.76999706,-3.4698834,False,-5.3414874
3.7747905,-0.63804746,-0.76999706,-3.4698834,-0.7703111,-0.6376683,-3.7473812,False,-6.3280745
4.218824,-0.7703111,-0.6376683,-3.7473812,-0.8798805,-0.4751951,-3.9256325,False,-7.4114003
1.5382619,-0.8798805,-0.4751951,-3.9256325,-0.95749104,-0.28846306,-4.0512896,False,-8.546895
2.7762783,-0.95749104,-0.28846306,-4.0512896,-0.99556273,-0.094099954,-3.9676368,False,-9.761932
0.09061563,-0.99556273,-0.094099954,-3.9676368,-0.9942818,0.10678761,-4.0246196,False,-10.860584
-0.296354,-0.9942818,0.10678761,-4.0246196,-0.95341337,0.30166706,-3.988982,False,-10.82865
-3.87281,-0.95341337,0.30166706,-3.988982,-0.8729508,0.48780832,-4.0627317,False,-9.633284
-6.387892,-0.8729508,0.48780832,-4.0627317,-0.75873905,0.6513947,-3.9968755,False,-8.582084
-3.3537838,-0.75873905,0.6513947,-3.9968755,-0.621737,0.78322613,-3.8083296,False,-7.51696
-1.2640402,-0.621737,0.78322613,-3.8083296,-0.47980505,0.8773751,-3.410516,False,-6.4774
-3.6813905,-0.47980505,0.8773751,-3.410516,-0.34083822,0.94012195,-3.0524848,False,-5.457153
-7.9120746,-0.34083822,0.94012195,-3.0524848,-0.21377613,0.9768827,-2.6473932,False,-4.616812
-3.3303916,-0.21377613,0.9768827,-2.6473932,-0.10451126,0.9945237,-2.2147312,False,-3.895505
-4.4465637,-0.10451126,0.9945237,-2.2147312,-0.016259896,0.9998678,-1.7688384,False,-3.301801
-4.283446,-0.016259896,0.9998678,-1.7688384,0.049666002,0.9987659,-1.3189375,False,-2.83563
-2.0805109,0.049666002,0.9987659,-1.3189375,0.09304494,0.9956619,-0.86986315,False,-2.4917347
-2.2375467,0.09304494,0.9956619,-0.86986315,0.114086606,0.9934708,-0.4231167,False,-2.2630167
-6.6231956,0.114086606,0.9934708,-0.4231167,0.112994604,0.9935956,0.021986365,False,-2.143182
-6.245202,0.112994604,0.9935956,0.021986365,0.08975619,0.99596375,0.46718308,False,-2.128529
-5.3809004,0.08975619,0.99596375,0.46718308,0.044155076,0.9990247,0.9141559,False,-2.2189474
-3.8256352,0.044155076,0.9990247,0.9141559,-0.023999283,0.999712,1.3634244,False,-2.4181576
-3.585412,-0.023999283,0.999712,1.3634244,-0.11441107,0.9934335,1.8132085,False,-2.7332742
-4.616677,-0.11441107,0.9934335,1.8132085,-0.22561692,0.9742161,2.2582836,False,-3.1735425
-7.3131456,-0.22561692,0.9742161,2.2582836,-0.35416716,0.93518215,2.6889458,False,-3.7481282
-2.0961077,-0.35416716,0.93518215,2.6889458,-0.49387455,0.8695332,3.0903323,False,-4.462835
-6.0591884,-0.49387455,0.8695332,3.0903323,-0.6355062,0.7720958,3.4424822,False,-5.31599
-2.712029,-0.6355062,0.7720958,3.4424822,-0.76737785,0.64119524,3.721554,False,-6.2942314
-2.9010592,-0.76737785,0.64119524,3.721554,-0.8771352,0.48024347,3.9024506,False,-7.369652
-1.7020568,-0.8771352,0.48024347,3.9024506,-0.9551691,0.29606092,4.0073247,False,-8.498898
-2.335525,-0.9551691,0.29606092,4.0073247,-0.99458677,0.10390955,3.9293704,False,-9.681297
3.1435127,-0.99458677,0.10390955,3.9293704,-0.99381614,-0.11103827,4.3073025,False,-10.774373
-2.3226671,-0.99381614,-0.11103827,4.3073025,-0.9531027,-0.3026471,3.9240239,False,-11.042154
1.1111639,-0.9531027,-0.3026471,3.9240239,-0.8772687,-0.47999972,3.863713,False,-9.573289
6.175311,-0.8772687,-0.47999972,3.863713,-0.7707111,-0.6371848,3.8037133,False,-8.471382
5.8753767,-0.7707111,-0.6371848,3.8037133,-0.6431961,-0.7657015,3.6258247,False,-7.4570127
6.5471783,-0.6431961,-0.7657015,3.6258247,-0.5064714,-0.86225677,3.3515487,False,-6.4691157
4.4351406,-0.5064714,-0.86225677,3.3515487,-0.37170482,-0.928351,3.004856,False,-5.5452037
3.9354858,-0.37170482,-0.928351,3.004856,-0.24780615,-0.96880966,2.608593,False,-4.7158194
4.631554,-0.24780615,-0.96880966,2.608593,-0.14084598,-0.99003154,2.1819859,False,-4.001287
6.4148245,-0.14084598,-0.99003154,2.1819859,-0.054316048,-0.9985238,1.7394621,False,-3.4114342
3.557403,-0.054316048,-0.9985238,1.7394621,0.010185499,-0.99994814,1.2905693,False,-2.9476497
3.6757934,0.010185499,-0.99994814,1.2905693,0.0521924,-0.998637,0.84060824,False,-2.6060624
2.0742795,0.0521924,-0.998637,0.84060824,0.071736015,-0.99742365,0.39163047,False,-2.380748
7.708373,0.071736015,-0.99742365,0.39163047,0.06892108,-0.99762213,-0.056437284,False,-2.2663343
6.4431257,0.06892108,-0.99762213,-0.056437284,0.04372914,-0.9990434,-0.5046539,False,-2.2597835
5.1392627,0.04372914,-0.9990434,-0.5046539,-0.003953729,-0.9999922,-0.95393646,False,-2.3613591
7.073603,-0.003953729,-0.9999922,-0.95393646,-0.074082315,-0.9972521,-1.4039307,False,-2.574837
5.3246527,-0.074082315,-0.9972521,-1.4039307,-0.16597208,-0.9861305,-1.8518697,False,-2.9069512
4.797183,-0.16597208,-0.9861305,-1.8518697,-0.27762115,-0.9606906,-2.2914677,False,-3.3659875
4.858373,-0.27762115,-0.9606906,-2.2914677,-0.4049428,-0.91434205,-2.7119856,False,-3.9594061
5.6043043,-0.4049428,-0.91434205,-2.7119856,-0.54114956,-0.8409264,-3.097742,False,-4.6904883
2.9376926,-0.54114956,-0.8409264,-3.097742,-0.6766662,-0.73629,-3.428437,False,-5.5543346
4.4876733,-0.6766662,-0.73629,-3.428437,-0.79997766,-0.6000298,-3.6806545,False,-6.534114
4.4365687,-0.79997766,-0.6000298,-3.6806545,-0.8995734,-0.43676966,-3.8306768,False,-7.5989966
2.3414516,-0.8995734,-0.43676966,-3.8306768,-0.966623,-0.25620297,-3.858254,False,-8.705292
1.0481839,-0.966623,-0.25620297,-3.858254,-0.9979249,-0.06438843,-3.8931787,False,-9.798521
0.32201326,-0.9979249,-0.06438843,-3.8931787,-0.9915326,0.12985775,-3.893168,False,-10.984699
1.4610438,-0.9915326,0.12985775,-3.893168,-0.95262104,0.30415985,-3.5766182,False,-10.586142
-1.68129,-0.95262104,0.30415985,-3.5766182,-0.8827603,0.46982366,-3.6006918,False,-9.305309
-3.2426696,-0.8827603,0.46982366,-3.6006918,-0.78598595,0.6182444,-3.548324,False,-8.336264
-3.0764005,-0.78598595,0.6182444,-3.548324,-0.67062956,0.7417925,-3.3846407,False,-7.3891087
-3.2914934,-0.67062956,0.7417925,-3.3846407,-0.5468878,0.8372059,-3.1282964,False,-6.4665403
-6.4530787,-0.5468878,0.8372059,-3.1282964,-0.42469317,0.90533733,-2.800392,False,-5.6027126
-5.002876,-0.42469317,0.90533733,-2.800392,-0.31224334,0.95000213,-2.4213889,False,-4.8259873
-3.3490167,-0.31224334,0.95000213,-2.4213889,-0.21540758,0.97652423,-2.0088873,False,-4.1561775
-4.952051,-0.21540758,0.97652423,-2.0088873,-0.13784437,0.9904539,-1.5764941,False,-3.6041703
0.22429037,-0.13784437,0.9904539,-1.5764941,-0.09812607,0.995174,-0.8000101,False,-3.1695411
-4.9920635,-0.09812607,0.995174,-0.8000101,-0.080515385,0.9967534,-0.35362962,False,-2.8538327
-4.318917,-0.080515385,0.9967534,-0.35362962,-0.08519608,0.9963642,0.09393543,False,-2.7436235
-7.579089,-0.08519608,0.9963642,0.09393543,-0.11212371,0.99369425,0.5412085,False,-2.7475355
-5.018639,-0.11212371,0.99369425,0.5412085,-0.1609805,0.9869576,0.98647916,False,-2.8663056
-2.0859292,-0.1609805,0.9869576,0.98647916,-0.23091584,0.9729737,1.4266974,False,-3.102802
-5.3705764,-0.23091584,0.9729737,1.4266974,-0.32010514,0.94738203,1.8564277,False,-3.4612954
-0.058568,-0.32010514,0.94738203,1.8564277,-0.43833885,0.8988098,2.558179,False,-3.9418683
-5.657028,-0.43833885,0.8988098,2.558179,-0.56494266,0.8251302,2.9322863,False,-4.7572145
-4.7478104,-0.56494266,0.8251302,2.9322863,-0.69103533,0.722821,3.251134,False,-5.5777664
-2.3511734,-0.69103533,0.722821,3.251134,-0.80613023,0.59173816,3.4932497,False,-6.5072207
-2.0085602,-0.80613023,0.59173816,3.4932497,-0.89985436,0.43619046,3.6370533,False,-7.516246
-4.622188,-0.89985436,0.43619046,3.6370533,-0.9642625,0.26494887,3.664196,False,-8.564164
0.44445902,-0.9642625,0.26494887,3.664196,-0.99743265,0.071610704,3.9295766,False,-9.599499
-0.2923159,-0.99743265,0.071610704,3.9295766,-0.99216026,-0.12497223,3.9394374,False,-10.968657
3.0166593,-0.99216026,-0.12497223,3.9394374,-0.94520146,-0.3264877,4.145708,False,-10.653939
4.4778433,-0.94520146,-0.3264877,4.145708,-0.85635483,-0.5163879,4.2008424,False,-9.613212
3.7855988,-0.85635483,-0.5163879,4.2008424,-0.73284316,-0.6803976,4.1135516,False,-8.523328
3.1788087,-0.73284316,-0.6803976,4.1135516,-0.5869841,-0.8095985,3.9032533,False,-7.4239564
0.8108022,-0.5869841,-0.8095985,3.9032533,-0.44075975,-0.89762515,3.4176748,False,-6.355949
6.058745,-0.44075975,-0.89762515,3.4176748,-0.29955113,-0.9540803,3.044456,False,-5.2817574
1.922066,-0.29955113,-0.9540803,3.044456,-0.17249475,-0.98501045,2.6172056,False,-4.44626
2.4641309,-0.17249475,-0.98501045,2.6172056,-0.06439488,-0.9979245,2.1784477,False,-3.731064
6.9849772,-0.06439488,-0.9979245,2.1784477,0.02205892,-0.9997567,1.7300043,False,-3.1525593
3.93421,0.02205892,-0.9997567,1.7300043,0.085963786,-0.99629825,1.2801868,False,-2.7018735
5.68419,0.085963786,-0.99629825,1.2801868,0.12737122,-0.99185514,0.83296305,False,-2.3723
4.999828,0.12737122,-0.99185514,0.83296305,0.1466411,-0.98918974,0.3890717,False,-2.155857
3.3316963,0.1466411,-0.98918974,0.3890717,0.14402807,-0.9895736,-0.052820593,False,-2.0458443
3.8953238,0.14402807,-0.9895736,-0.052820593,0.11949451,-0.99283487,-0.4950008,False,-2.0385125
4.7559257,0.11949451,-0.99283487,-0.4950008,0.072735116,-0.9973513,-0.93962693,False,-2.1339488
5.662424,0.072735116,-0.9973513,-0.93962693,0.0034173222,-0.99999416,-1.3876404,False,-2.3362846
3.7488184,0.0034173222,-0.99999416,-1.3876404,-0.08834908,-0.9960896,-1.837636,False,-2.6532314
4.910297,-0.08834908,-0.9960896,-1.837636,-0.20131437,-0.9795267,-2.2847033,False,-3.0948367
3.0146124,-0.20131437,-0.9795267,-2.2847033,-0.33223006,-0.9431984,-2.7193482,False,-3.6712747
5.452466,-0.33223006,-0.9431984,-2.7193482,-0.47503546,-0.8799667,-3.126747,False,-4.3895354
4.8307486,-0.47503546,-0.8799667,-3.126747,-0.620469,-0.784231,-3.486722,False,-5.249187
6.8347282,-0.620469,-0.784231,-3.486722,-0.756592,-0.65388733,-3.7748952,False,-6.2379365
2.7781973,-0.756592,-0.65388733,-3.7748952,-0.8705657,-0.4920522,-3.9653106,False,-7.3284497
4.9629793,-0.8705657,-0.4920522,-3.9653106,-0.9514978,-0.30765554,-4.03435,False,-8.478271
5.3235893,-0.9514978,-0.30765554,-4.03435,-0.99345505,-0.114223644,-3.9650917,False,-9.634072
0.08820498,-0.99345505,-0.114223644,-3.9650917,-0.9961828,0.08729167,-4.0375285,False,-10.735653
0.9814347,-0.9961828,0.08729167,-4.0375285,-0.961429,0.2750533,-3.8248446,False,-10.959203
-1.112648,-0.961429,0.2750533,-3.8248446,-0.8925094,0.45102885,-3.785452,False,-9.660651
-3.647183,-0.8925094,0.45102885,-3.785452,-0.7928793,0.60937876,-3.7471802,False,-8.585502
2.0452943,-0.7928793,0.60937876,-3.7471802,-0.6932668,0.720681,-2.9901462,False,-7.5899034
-3.5350518,-0.6932668,0.720681,-2.9901462,-0.5879567,0.8088924,-2.7496355,False,-6.3587713
-3.3546474,-0.5879567,0.8088924,-2.7496355,-0.48501647,0.87450504,-2.4429662,False,-5.597088
-3.122983,-0.48501647,0.87450504,-2.4429662,-0.3912851,0.92026955,-2.0870874,False,-4.915478
-3.1423368,-0.3912851,0.92026955,-2.0870874,-0.3118918,0.95011765,-1.6968852,False,-4.3316293
-3.9877222,-0.3118918,0.95011765,-1.6968852,-0.25027937,0.9681737,-1.284297,False,-3.8564093
-8.2807865,-0.25027937,0.9681737,-1.284297,-0.20851915,0.9780183,-0.8581667,False,-3.4950607
-3.9219494,-0.20851915,0.9780183,-0.8581667,-0.18770783,0.9822249,-0.42465296,False,-3.2490978
-3.0957906,-0.18770783,0.9822249,-0.42465296,-0.18829794,0.98211193,0.01201573,False,-3.1183121
-2.724357,-0.18829794,0.98211193,0.01201573,-0.21027744,0.97764176,0.4485997,False,-3.1024084
-5.749608,-0.21027744,0.97764176,0.4485997,-0.253165,0.96742314,0.88183105,False,-3.201983
-8.221863,-0.253165,0.96742314,0.88183105,-0.31581977,0.9488192,1.3073984,False,-3.4187677
-3.5679693,-0.31581977,0.9488192,1.3073984,-0.39610538,0.9182051,1.7190129,False,-3.755035
-5.0482264,-0.39610538,0.9182051,1.7190129,-0.49049246,0.8714454,2.1076667,False,-4.212252
-3.9231753,-0.49049246,0.8714454,2.1076667,-0.59375495,0.80464596,2.4612508,False,-4.788996
-6.5640793,-0.59375495,0.80464596,2.4612508,-0.6989685,0.71515244,2.7647352,False,-5.478478
-3.909224,-0.6989685,0.71515244,2.7647352,-0.79802406,0.60262567,3.0010996,False,-6.266232
-4.1461353,-0.79802406,0.60262567,3.0010996,-0.88274014,0.46986154,3.1530688,False,-7.128715
-2.0988736,-0.88274014,0.46986154,3.1530688,-0.94641095,0.3229649,3.2054648,False,-8.033722
-1.931659,-0.94641095,0.3229649,3.2054648,-0.9854213,0.170132,3.1579397,False,-8.942694
0.34787574,-0.9854213,0.170132,3.1579397,-0.9999917,0.004077511,3.33772,False,-9.822016
1.6223587,-0.9999917,0.004077511,3.33772,-0.9847041,-0.17423525,3.5841317,False,-10.960672
2.589692,-0.9847041,-0.17423525,3.5841317,-0.9349061,-0.35489517,3.7534552,False,-10.088506
3.1050923,-0.9349061,-0.35489517,3.7534552,-0.8513903,-0.52453274,3.787284,False,-9.13452
0.6671164,-0.8513903,-0.52453274,3.787284,-0.7472622,-0.6645294,3.4939518,False,-8.139927
5.3496714,-0.7472622,-0.6645294,3.4939518,-0.6281356,-0.7781039,3.2955549,False,-7.0556855
4.466133,-0.6281356,-0.7781039,3.2955549,-0.50428694,-0.8635361,3.011977,False,-6.1523485
5.835397,-0.50428694,-0.8635361,3.011977,-0.38512176,-0.92286575,2.6643248,False,-5.318481
7.0007873,-0.38512176,-0.92286575,2.6643248,-0.27801886,-0.96057564,2.2721756,False,-4.579554
1.837884,-0.27801886,-0.96057564,2.2721756,-0.18921216,-0.9819362,1.8274264,False,-3.9515138
2.9840603,-0.18921216,-0.9819362,1.8274264,-0.120517366,-0.99271125,1.3909743,False,-3.4396193
4.255924,-0.120517366,-0.99271125,1.3909743,-0.1532108,0.9881935,-0.23544192,True,-3.0590165
-7.003747,-0.1532108,0.9881935,-0.23544192,-0.16336623,0.9865655,0.20570323,False,-2.983833
-5.6339283,-0.16336623,0.9865655,0.20570323,-0.1951233,0.9807787,0.6456273,False,-3.018102
-3.4558077,-0.1951233,0.9807787,0.6456273,-0.24783386,0.9688026,1.0812113,False,-3.1686075
-3.6247458,-0.24783386,0.9688026,1.0812113,-0.3200994,0.94738394,1.5078132,False,-3.4378176
-6.777903,-0.3200994,0.94738394,1.5078132,-0.40935957,0.9123731,1.9183512,False,-3.8285573
-7.0516624,-0.40935957,0.9123731,1.9183512,-0.5114605,0.8593068,2.302631,False,-4.3422556
-6.2720203,-0.5114605,0.8593068,2.302631,-0.62038934,0.78429407,2.647111,False,-4.9765244
-5.249301,-0.62038934,0.78429407,2.647111,-0.72841495,0.68513626,2.9353316,False,-5.722478
-1.2086115,-0.72841495,0.68513626,2.9353316,-0.8301632,0.5575205,3.2678921,False,-6.559901
-2.1651773,-0.8301632,0.5575205,3.2678921,-0.9122329,0.40967202,3.3860326,False,-7.5754166
-2.8563764,-0.9122329,0.40967202,3.3860326,-0.9683083,0.2497578,3.3932867,False,-8.54619
-0.22389823,-0.9683083,0.2497578,3.3932867,-0.9971829,0.0750086,3.5470204,False,-9.498749
0.77213085,-0.9971829,0.0750086,3.5470204,-0.9938596,-0.11064866,3.7190964,False,-10.662235
1.9560598,-0.9938596,-0.11064866,3.7190964,-0.9531381,-0.30253547,3.929519,False,-10.572241
2.329235,-0.9531381,-0.30253547,3.929519,-0.8739707,-0.48597863,4.0026174,False,-9.581035
4.90298,-0.8739707,-0.48597863,4.0026174,-0.7620073,-0.6475685,3.9381335,False,-8.544631
5.597766,-0.7620073,-0.6475685,3.9381335,-0.6278473,-0.7783365,3.7524571,False,-7.494851
5.0872293,-0.6278473,-0.7783365,3.7524571,-0.48411298,-0.8750055,3.4687047,False,-6.472707
5.7738004,-0.48411298,-0.8750055,3.4687047,-0.34264106,-0.9394664,3.1124506,False,-5.5175714
1.7406502,-0.34264106,-0.9394664,3.1124506,-0.21459682,-0.97670275,2.6689484,False,-4.660173
3.570731,-0.21459682,-0.97670275,2.6689484,-0.10426798,-0.9945492,2.2364213,False,-3.9099667
7.9641995,-0.10426798,-0.9945492,2.2364213,-0.014931588,-0.99988854,1.7905095,False,-3.3106344
6.852889,-0.014931588,-0.99988854,1.7905095,0.05207377,-0.9986432,1.3405931,False,-2.8391285
3.6612496,0.05207377,-0.9986432,1.3405931,0.09652726,-0.99533033,0.8916106,False,-2.4901655
4.634903,0.09652726,-0.99533033,0.8916106,0.11865303,-0.9929358,0.44511288,False,-2.2565222
2.6563268,0.11865303,-0.9929358,0.44511288,0.118673384,-0.99293333,0.00041106343,False,-2.1317203
3.7239223,0.118673384,-0.99293333,0.00041106343,0.096588485,-0.9953244,-0.44428894,False,-2.1118467
5.2494345,0.096588485,-0.9953244,-0.44428894,0.052176625,-0.99863786,-0.89078224,False,-2.1965845
6.241295,0.052176625,-0.99863786,-0.89078224,-0.014787123,-0.9998907,-1.3397607,False,-2.3894827
3.0482602,-0.014787123,-0.9998907,-1.3397607,-0.10408255,-0.99456865,-1.7896787,False,-2.6975722
4.341224,-0.10408255,-0.99456865,-1.7896787,-0.21437466,-0.9767515,-2.2356052,False,-3.1301482
4.0364323,-0.21437466,-0.9767515,-2.2356052,-0.34239063,-0.93955773,-2.6681688,False,-3.69662
5.5775414,-0.34239063,-0.93955773,-2.6681688,-0.48214534,-0.87609124,-3.072837,False,-4.403299
6.4127975,-0.48214534,-0.87609124,-3.072837,-0.6245829,-0.7809586,-3.4299057,False,-5.2492886
1.8446641,-0.6245829,-0.7809586,-3.4299057,-0.75884867,-0.65126705,-3.738925,False,-6.2216225
4.314692,-0.75884867,-0.65126705,-3.738925,-0.8713329,-0.49069238,-3.9273753,False,-7.3182335
3.949662,-0.8713329,-0.49069238,-3.9273753,-0.9513789,-0.30802318,-3.9953947,False,-8.456536
1.4454734,-0.9513789,-0.30802318,-3.9953947,-0.9936634,-0.11239698,-4.009591,False,-9.598696
1.1137227,-0.9936634,-0.11239698,-4.009591,-0.99649864,0.08360881,-3.9268305,False,-10.783507
0.16526763,-0.99649864,0.08360881,-3.9268305,-0.9622421,0.27219486,-3.8393338,False,-10.892696
1.1264212,-0.9622421,0.27219486,-3.8393338,-0.9008883,0.43405095,-3.4662244,False,-9.68881
