Action_0,Old0,Old1,Old2,Old3,Observation_0,Observation_1,Observation_2,Observation_3,Done,Reward
1,0.31678244,-0.23815367,0.011828887,0.24241424,0.31201938,-0.043202683,0.016677171,-0.046514153,False,1.0
1,0.31201938,-0.043202683,0.016677171,-0.046514153,0.31115532,0.15167621,0.015746888,-0.33388898,False,1.0
0,0.31115532,0.15167621,0.015746888,-0.33388898,0.31418884,-0.043666273,0.009069108,-0.03628218,False,1.0
0,0.31418884,-0.043666273,0.009069108,-0.03628218,0.3133155,-0.23891708,0.008343465,0.25924826,False,1.0
1,0.3133155,-0.23891708,0.008343465,0.25924826,0.30853716,-0.043915257,0.01352843,-0.030791342,False,1.0
1,0.30853716,-0.043915257,0.01352843,-0.030791342,0.30765885,0.15101011,0.012912603,-0.31917536,False,1.0
0,0.30765885,0.15101011,0.012912603,-0.31917536,0.31067905,-0.04429333,0.006529096,-0.02244845,False,1.0
1,0.31067905,-0.04429333,0.006529096,-0.02244845,0.30979317,0.15073438,0.006080127,-0.31306422,False,1.0
0,0.30979317,0.15073438,0.006080127,-0.31306422,0.31280786,-0.044473663,-0.00018115714,-0.01847002,False,1.0
1,0.31280786,-0.044473663,-0.00018115714,-0.01847002,0.31191838,0.15065089,-0.0005505575,-0.3112101,False,1.0
0,0.31191838,0.15065089,-0.0005505575,-0.3112101,0.3149314,-0.044463187,-0.0067747594,-0.018700957,False,1.0
0,0.3149314,-0.044463187,-0.0067747594,-0.018700957,0.31404212,-0.2394873,-0.0071487785,0.27183676,False,1.0
1,0.31404212,-0.2394873,-0.0071487785,0.27183676,0.30925238,-0.044264108,-0.0017120433,-0.02309227,False,1.0
0,0.30925238,-0.044264108,-0.0017120433,-0.02309227,0.3083671,-0.23936145,-0.0021738887,0.26904997,False,1.0
0,0.3083671,-0.23936145,-0.0021738887,0.26904997,0.30357987,-0.4344523,0.0032071106,0.5610464,False,1.0
1,0.30357987,-0.4344523,0.0032071106,0.5610464,0.29489082,-0.23937552,0.014428039,0.26937565,False,1.0
1,0.29489082,-0.23937552,0.014428039,0.26937565,0.29010332,-0.044462398,0.019815553,-0.018721908,False,1.0
0,0.29010332,-0.044462398,0.019815553,-0.018721908,0.28921407,-0.23986284,0.019441115,0.28014654,False,1.0
1,0.28921407,-0.23986284,0.019441115,0.28014654,0.28441682,-0.04502356,0.025044046,-0.0063418746,False,1.0
0,0.28441682,-0.04502356,0.025044046,-0.0063418746,0.28351635,-0.24049555,0.02491721,0.29413635,False,1.0
0,0.28351635,-0.24049555,0.02491721,0.29413635,0.27870643,-0.4359637,0.030799937,0.5945725,False,1.0
1,0.27870643,-0.4359637,0.030799937,0.5945725,0.26998717,-0.24128607,0.042691387,0.3117483,False,1.0
1,0.26998717,-0.24128607,0.042691387,0.3117483,0.26516145,-0.04679753,0.048926353,0.03282872,False,1.0
1,0.26516145,-0.04679753,0.048926353,0.03282872,0.2642255,0.14758988,0.04958293,-0.24402484,False,1.0
0,0.2642255,0.14758988,0.04958293,-0.24402484,0.2671773,-0.048203915,0.044702433,0.0638763,False,1.0
0,0.2671773,-0.048203915,0.044702433,0.0638763,0.26621324,-0.24393733,0.045979958,0.3703212,False,1.0
1,0.26621324,-0.24393733,0.045979958,0.3703212,0.26133448,-0.049497783,0.053386383,0.09248349,False,1.0
1,0.26133448,-0.049497783,0.053386383,0.09248349,0.26034454,0.14481993,0.055236053,-0.18288967,False,1.0
0,0.26034454,0.14481993,0.055236053,-0.18288967,0.26324093,-0.051047087,0.05157826,0.1266939,False,1.0
1,0.26324093,-0.051047087,0.05157826,0.1266939,0.26222,0.14329948,0.05411214,-0.14928094,False,1.0
1,0.26222,0.14329948,0.05411214,-0.14928094,0.265086,0.33760646,0.05112652,-0.4244136,False,1.0
1,0.265086,0.33760646,0.05112652,-0.4244136,0.27183813,0.5319683,0.04263825,-0.70055073,False,1.0
0,0.27183813,0.5319683,0.04263825,-0.70055073,0.2824775,0.336282,0.028627235,-0.3947563,False,1.0
0,0.2824775,0.336282,0.028627235,-0.3947563,0.28920314,0.14076582,0.020732109,-0.093186915,False,1.0
0,0.28920314,0.14076582,0.020732109,-0.093186915,0.29201844,-0.05464706,0.01886837,0.20596424,False,1.0
1,0.29201844,-0.05464706,0.01886837,0.20596424,0.2909255,0.14020005,0.022987654,-0.0807074,False,1.0
1,0.2909255,0.14020005,0.022987654,-0.0807074,0.2937295,0.33498505,0.021373507,-0.36604995,False,1.0
0,0.2937295,0.33498505,0.021373507,-0.36604995,0.30042922,0.139566,0.014052508,-0.06670502,False,1.0
0,0.30042922,0.139566,0.014052508,-0.06670502,0.30322054,-0.055754557,0.012718408,0.23037818,False,1.0
0,0.30322054,-0.055754557,0.012718408,0.23037818,0.30210546,-0.2510559,0.017325971,0.5270456,False,1.0
1,0.30210546,-0.2510559,0.017325971,0.5270456,0.29708433,-0.056181982,0.027866883,0.23987222,False,1.0
1,0.29708433,-0.056181982,0.027866883,0.23987222,0.2959607,0.13853101,0.03266433,-0.043892086,False,1.0
1,0.2959607,0.13853101,0.03266433,-0.043892086,0.29873133,0.3331697,0.031786487,-0.32609275,False,1.0
0,0.29873133,0.3331697,0.031786487,-0.32609275,0.3053947,0.13760996,0.025264632,-0.023557663,False,1.0
1,0.3053947,0.13760996,0.025264632,-0.023557663,0.3081469,0.33236063,0.02479348,-0.30816346,False,1.0
0,0.3081469,0.33236063,0.02479348,-0.30816346,0.3147941,0.13689435,0.01863021,-0.007765621,False,1.0
0,0.3147941,0.13689435,0.01863021,-0.007765621,0.31753197,-0.058489755,0.018474897,0.29073662,False,1.0
0,0.31753197,-0.058489755,0.018474897,0.29073662,0.31636217,-0.2538702,0.02428963,0.5891885,False,1.0
1,0.31636217,-0.2538702,0.02428963,0.5891885,0.31128478,-0.059096634,0.0360734,0.30425483,False,1.0
1,0.31128478,-0.059096634,0.0360734,0.30425483,0.31010285,0.13549314,0.0421585,0.023163348,False,1.0
1,0.31010285,0.13549314,0.0421585,0.023163348,0.31281272,0.32998592,0.042621765,-0.2559257,False,1.0
0,0.31281272,0.32998592,0.042621765,-0.2559257,0.31941244,0.13428217,0.03750325,0.04989034,False,1.0
0,0.31941244,0.13428217,0.03750325,0.04989034,0.32209808,-0.061356902,0.038501058,0.35416597,False,1.0
1,0.32209808,-0.061356902,0.038501058,0.35416597,0.32087094,0.13319704,0.045584377,0.07386783,False,1.0
1,0.32087094,0.13319704,0.045584377,0.07386783,0.32353488,0.32763684,0.047061734,-0.20409173,False,1.0
0,0.32353488,0.32763684,0.047061734,-0.20409173,0.3300876,0.13187459,0.0429799,0.10305759,False,1.0
1,0.3300876,0.13187459,0.0429799,0.10305759,0.3327251,0.3263551,0.04504105,-0.17576155,False,1.0
1,0.3327251,0.3263551,0.04504105,-0.17576155,0.3392522,0.52080446,0.04152582,-0.4539022,False,1.0
0,0.3392522,0.52080446,0.04152582,-0.4539022,0.3496683,0.3251207,0.032447774,-0.1484245,False,1.0
1,0.3496683,0.3251207,0.032447774,-0.1484245,0.3561707,0.5197633,0.029479284,-0.43069676,False,1.0
0,0.3561707,0.5197633,0.029479284,-0.43069676,0.36656597,0.32423657,0.02086535,-0.12886846,False,1.0
0,0.36656597,0.32423657,0.02086535,-0.12886846,0.3730507,0.12882206,0.018287979,0.17032349,False,1.0
1,0.3730507,0.12882206,0.018287979,0.17032349,0.37562713,0.32367754,0.021694448,-0.11653444,False,1.0
0,0.37562713,0.32367754,0.021694448,-0.11653444,0.38210067,0.12825158,0.01936376,0.18291321,False,1.0
1,0.38210067,0.12825158,0.01936376,0.18291321,0.3846657,0.3230912,0.023022024,-0.1035988,False,1.0
0,0.3846657,0.3230912,0.023022024,-0.1035988,0.39112753,0.12764703,0.020950047,0.19625762,False,1.0
1,0.39112753,0.12764703,0.020950047,0.19625762,0.39368045,0.32246315,0.0248752,-0.089743525,False,1.0
0,0.39368045,0.32246315,0.0248752,-0.089743525,0.4001297,0.12699367,0.023080328,0.21068254,False,1.0
0,0.4001297,0.12699367,0.023080328,0.21068254,0.40266958,-0.06845054,0.02729398,0.5105558,False,1.0
1,0.40266958,-0.06845054,0.02729398,0.5105558,0.40130058,0.1262765,0.037505098,0.22659749,False,1.0
1,0.40130058,0.1262765,0.037505098,0.22659749,0.40382612,0.32084292,0.042037047,-0.054023027,False,1.0
0,0.40382612,0.32084292,0.042037047,-0.054023027,0.41024297,0.12514423,0.040956587,0.25162095,False,1.0
1,0.41024297,0.12514423,0.040956587,0.25162095,0.41274586,0.3196581,0.045989007,-0.027867317,False,1.0
1,0.41274586,0.3196581,0.045989007,-0.027867317,0.41913903,0.5140914,0.04543166,-0.30569285,False,1.0
0,0.41913903,0.5140914,0.04543166,-0.30569285,0.42942086,0.31835246,0.0393178,0.0009648502,False,1.0
0,0.42942086,0.31835246,0.0393178,0.0009648502,0.43578792,0.12268934,0.0393371,0.3057891,False,1.0
1,0.43578792,0.12268934,0.0393371,0.3057891,0.4382417,0.31722927,0.04545288,0.025767118,False,1.0
1,0.4382417,0.31722927,0.04545288,0.025767118,0.44458628,0.5116709,0.045968223,-0.25223556,False,1.0
0,0.44458628,0.5116709,0.045968223,-0.25223556,0.45481968,0.3159237,0.040923513,0.05458489,False,1.0
0,0.45481968,0.3159237,0.040923513,0.05458489,0.46113816,0.120239586,0.04201521,0.3598934,False,1.0
1,0.46113816,0.120239586,0.04201521,0.3598934,0.46354294,0.31473988,0.049213078,0.0807493,False,1.0
0,0.46354294,0.31473988,0.049213078,0.0807493,0.46983773,0.11894828,0.050828062,0.38854393,False,1.0
1,0.46983773,0.11894828,0.050828062,0.38854393,0.4722167,0.31331328,0.05859894,0.11230999,False,1.0
1,0.4722167,0.31331328,0.05859894,0.11230999,0.47848296,0.5075487,0.06084514,-0.16132483,False,1.0
1,0.47848296,0.5075487,0.06084514,-0.16132483,0.48863393,0.70174915,0.057618644,-0.43420905,False,1.0
0,0.48863393,0.70174915,0.057618644,-0.43420905,0.5026689,0.5058608,0.048934463,-0.12393367,False,1.0
0,0.5026689,0.5058608,0.048934463,-0.12393367,0.51278615,0.3100732,0.04645579,0.18377715,False,1.0
1,0.51278615,0.3100732,0.04645579,0.18377715,0.5189876,0.5045007,0.050131332,-0.09389633,False,1.0
0,0.5189876,0.5045007,0.050131332,-0.09389633,0.5290776,0.3086974,0.048253406,0.21417207,False,1.0
1,0.5290776,0.3086974,0.048253406,0.21417207,0.53525156,0.5030975,0.052536845,-0.06290758,False,1.0
1,0.53525156,0.5030975,0.052536845,-0.06290758,0.5453135,0.69742835,0.051278695,-0.33856297,False,1.0
0,0.5453135,0.69742835,0.051278695,-0.33856297,0.55926204,0.50161564,0.044507436,-0.030160695,False,1.0
0,0.55926204,0.50161564,0.044507436,-0.030160695,0.56929433,0.30588466,0.043904223,0.27622592,False,1.0
1,0.56929433,0.30588466,0.043904223,0.27622592,0.57541203,0.50035363,0.049428742,-0.0022927225,False,1.0
1,0.57541203,0.50035363,0.049428742,-0.0022927225,0.5854191,0.69473314,0.049382888,-0.27897972,False,1.0
0,0.5854191,0.69473314,0.049382888,-0.27897972,0.5993138,0.4989428,0.043803293,0.02886048,False,1.0
1,0.5993138,0.4989428,0.043803293,0.02886048,0.6092926,0.6934101,0.044380505,-0.24968657,False,1.0
0,0.6092926,0.6934101,0.044380505,-0.24968657,0.62316084,0.4976834,0.03938677,0.05665797,False,1.0
0,0.62316084,0.4976834,0.03938677,0.05665797,0.6331145,0.30201954,0.04051993,0.3615029,False,1.0
1,0.6331145,0.30201954,0.04051993,0.3615029,0.6391549,0.4965428,0.04774999,0.08186713,False,1.0
1,0.6391549,0.4965428,0.04774999,0.08186713,0.64908576,0.6909489,0.049387332,-0.19537643,False,1.0
0,0.64908576,0.6909489,0.049387332,-0.19537643,0.66290474,0.4951566,0.045479804,0.112467915,False,1.0
1,0.66290474,0.4951566,0.045479804,0.112467915,0.6728079,0.6895983,0.047729164,-0.16552666,False,1.0
0,0.6728079,0.6895983,0.047729164,-0.16552666,0.68659985,0.4938268,0.044418633,0.14182323,False,1.0
1,0.68659985,0.4938268,0.044418633,0.14182323,0.6964764,0.68828535,0.0472551,-0.13652208,False,1.0
1,0.6964764,0.68828535,0.0472551,-0.13652208,0.7102421,0.8826997,0.04452466,-0.4139302,False,1.0
0,0.7102421,0.8826997,0.04452466,-0.4139302,0.7278961,0.6869759,0.036246054,-0.10754952,False,1.0
1,0.7278961,0.6869759,0.036246054,-0.10754952,0.7416356,0.8815602,0.034095064,-0.38858023,False,1.0
1,0.7416356,0.8815602,0.034095064,-0.38858023,0.75926685,1.076182,0.02632346,-0.6703213,False,1.0
0,0.75926685,1.076182,0.02632346,-0.6703213,0.7807905,0.88070416,0.012917034,-0.3694679,False,1.0
1,0.7807905,0.88070416,0.012917034,-0.3694679,0.7984046,1.0756402,0.005527676,-0.65805006,False,1.0
0,0.7984046,1.0756402,0.005527676,-0.65805006,0.8199174,0.8804417,-0.0076333247,-0.36363173,False,1.0
1,0.8199174,0.8804417,-0.0076333247,-0.36363173,0.8375262,1.0756713,-0.014905959,-0.6587118,False,1.0
0,0.8375262,1.0756713,-0.014905959,-0.6587118,0.8590396,0.88075995,-0.028080195,-0.3707595,False,1.0
0,0.8590396,0.88075995,-0.028080195,-0.3707595,0.8766548,0.686048,-0.035495386,-0.08706117,False,1.0
1,0.8766548,0.686048,-0.035495386,-0.08706117,0.89037573,0.8816602,-0.03723661,-0.3907282,False,1.0
0,0.89037573,0.8816602,-0.03723661,-0.3907282,0.90800893,0.687086,-0.045051172,-0.11001423,False,1.0
0,0.90800893,0.687086,-0.045051172,-0.11001423,0.92175066,0.49263757,-0.047251455,0.16812187,False,1.0
1,0.92175066,0.49263757,-0.047251455,0.16812187,0.93160343,0.6884029,-0.04388902,-0.13908508,False,1.0
0,0.93160343,0.6884029,-0.04388902,-0.13908508,0.9453715,0.49393615,-0.04667072,0.13943487,False,1.0
1,0.9453715,0.49393615,-0.04667072,0.13943487,0.9552502,0.6896944,-0.043882024,-0.16759893,False,1.0
0,0.9552502,0.6896944,-0.043882024,-0.16759893,0.9690441,0.49522716,-0.047234003,0.110923916,False,1.0
0,0.9690441,0.49522716,-0.047234003,0.110923916,0.97894865,0.30081278,-0.045015525,0.38833863,False,1.0
1,0.97894865,0.30081278,-0.045015525,0.38833863,0.9849649,0.49654382,-0.037248753,0.08180943,False,1.0
1,0.9849649,0.49654382,-0.037248753,0.08180943,0.99489576,0.6921794,-0.035612565,-0.22238892,False,1.0
0,0.99489576,0.6921794,-0.035612565,-0.22238892,1.0087394,0.4975841,-0.04006034,0.058851063,False,1.0
1,1.0087394,0.4975841,-0.04006034,0.058851063,1.0186911,0.69325686,-0.03888332,-0.24619716,False,1.0
0,1.0186911,0.69325686,-0.03888332,-0.24619716,1.0325562,0.49871123,-0.043807264,0.033971906,False,1.0
1,1.0325562,0.49871123,-0.043807264,0.033971906,1.0425304,0.6944331,-0.043127827,-0.27220443,False,1.0
0,1.0425304,0.6944331,-0.043127827,-0.27220443,1.0564191,0.49995226,-0.048571914,0.006569952,False,1.0
1,1.0564191,0.49995226,-0.048571914,0.006569952,1.0664182,0.69573593,-0.048440516,-0.3010337,False,1.0
1,1.0664182,0.69573593,-0.048440516,-0.3010337,1.0803329,0.89151365,-0.05446119,-0.6085917,False,1.0
0,1.0803329,0.89151365,-0.05446119,-0.6085917,1.0981631,0.6971937,-0.06663302,-0.33354756,False,1.0
0,1.0981631,0.6971937,-0.06663302,-0.33354756,1.112107,0.5030803,-0.073303975,-0.06259924,False,1.0
1,1.112107,0.5030803,-0.073303975,-0.06259924,1.1221687,0.6991725,-0.07455596,-0.37747973,False,1.0
0,1.1221687,0.6991725,-0.07455596,-0.37747973,1.1361521,0.50518423,-0.082105555,-0.10920489,False,1.0
0,1.1361521,0.50518423,-0.082105555,-0.10920489,1.1462559,0.311329,-0.084289655,0.15648645,False,1.0
0,1.1462559,0.311329,-0.084289655,0.15648645,1.1524824,0.11750871,-0.08115993,0.42143288,False,1.0
1,1.1524824,0.11750871,-0.08115993,0.42143288,1.1548326,0.3136811,-0.07273127,0.10430807,False,1.0
0,1.1548326,0.3136811,-0.07273127,0.10430807,1.1611062,0.119672745,-0.07064511,0.37318707,False,1.0
1,1.1611062,0.119672745,-0.07064511,0.37318707,1.1634997,0.31572342,-0.06318137,0.059092194,False,1.0
1,1.1634997,0.31572342,-0.06318137,0.059092194,1.1698142,0.5116917,-0.061999526,-0.25283664,False,1.0
0,1.1698142,0.5116917,-0.061999526,-0.25283664,1.1800481,0.31750733,-0.06705626,0.019664079,False,1.0
1,1.1800481,0.31750733,-0.06705626,0.019664079,1.1863983,0.51352364,-0.06666298,-0.2933994,False,1.0
0,1.1863983,0.51352364,-0.06666298,-0.2933994,1.1966687,0.31941235,-0.07253097,-0.02246359,False,1.0
1,1.1966687,0.31941235,-0.07253097,-0.02246359,1.203057,0.5154955,-0.07298024,-0.33712035,False,1.0
0,1.203057,0.5154955,-0.07298024,-0.33712035,1.213367,0.32148385,-0.07972265,-0.06831476,False,1.0
1,1.213367,0.32148385,-0.07972265,-0.06831476,1.2197967,0.51765287,-0.081088945,-0.38504735,False,1.0
0,1.2197967,0.51765287,-0.081088945,-0.38504735,1.2301497,0.32377014,-0.088789895,-0.118992925,False,1.0
1,1.2301497,0.32377014,-0.088789895,-0.118992925,1.2366252,0.5200446,-0.09116975,-0.43831483,False,1.0
0,1.2366252,0.5200446,-0.09116975,-0.43831483,1.2470261,0.3263234,-0.099936046,-0.1757066,False,1.0
0,1.2470261,0.3263234,-0.099936046,-0.1757066,1.2535526,0.13276313,-0.10345018,0.08385283,False,1.0
0,1.2535526,0.13276313,-0.10345018,0.08385283,1.2562078,-0.06073545,-0.10177312,0.34218886,False,1.0
1,1.2562078,-0.06073545,-0.10177312,0.34218886,1.2549931,0.13567604,-0.094929345,0.019226402,False,1.0
0,1.2549931,0.13567604,-0.094929345,0.019226402,1.2577066,-0.057965383,-0.09454482,0.2805134,False,1.0
1,1.2577066,-0.057965383,-0.09454482,0.2805134,1.2565473,0.13836913,-0.088934556,-0.040427864,False,1.0
0,1.2565473,0.13836913,-0.088934556,-0.040427864,1.2593147,-0.055372402,-0.089743115,0.2229236,False,1.0
1,1.2593147,-0.055372402,-0.089743115,0.2229236,1.2582072,0.14090998,-0.08528464,-0.09666419,False,1.0
0,1.2582072,0.14090998,-0.08528464,-0.09666419,1.2610254,-0.052892655,-0.08721793,0.16793987,False,1.0
1,1.2610254,-0.052892655,-0.08721793,0.16793987,1.2599676,0.14336242,-0.08385913,-0.15093333,False,1.0
0,1.2599676,0.14336242,-0.08385913,-0.15093333,1.2628348,-0.05046484,-0.0868778,0.11416015,False,1.0
0,1.2628348,-0.05046484,-0.0868778,0.11416015,1.2618254,-0.24424142,-0.0845946,0.3782188,False,1.0
1,1.2618254,-0.24424142,-0.0845946,0.3782188,1.2569406,-0.04802634,-0.07703023,0.06010753,False,1.0
1,1.2569406,-0.04802634,-0.07703023,0.06010753,1.2559801,0.14811069,-0.075828075,-0.25585005,False,1.0
0,1.2559801,0.14811069,-0.075828075,-0.25585005,1.2589424,-0.045851305,-0.080945075,0.011984795,False,1.0
1,1.2589424,-0.045851305,-0.080945075,0.011984795,1.2580253,0.15033258,-0.08070538,-0.30509937,False,1.0
0,1.2580253,0.15033258,-0.08070538,-0.30509937,1.261032,-0.043552056,-0.08680737,-0.03892067,False,1.0
0,1.261032,-0.043552056,-0.08680737,-0.03892067,1.2601609,-0.23732886,-0.087585784,0.22516072,False,1.0
0,1.2601609,-0.23732886,-0.087585784,0.22516072,1.2554144,-0.43109697,-0.08308257,0.48898143,False,1.0
1,1.2554144,-0.43109697,-0.08308257,0.48898143,1.2467924,-0.23490721,-0.07330294,0.17131373,False,1.0
1,1.2467924,-0.23490721,-0.07330294,0.17131373,1.2420943,-0.038816825,-0.06987666,-0.14356369,False,1.0
0,1.2420943,-0.038816825,-0.06987666,-0.14356369,1.241318,-0.23287207,-0.07274794,0.12628177,False,1.0
1,1.241318,-0.23287207,-0.07274794,0.12628177,1.2366606,-0.036787435,-0.0702223,-0.18843627,False,1.0
0,1.2366606,-0.036787435,-0.0702223,-0.18843627,1.2359248,-0.23083812,-0.07399103,0.08129397,False,1.0
0,1.2359248,-0.23083812,-0.07399103,0.08129397,1.2313081,-0.4248257,-0.07236515,0.34974563,False,1.0
0,1.2313081,-0.4248257,-0.07236515,0.34974563,1.2228116,-0.61884785,-0.06537024,0.61876035,False,1.0
0,1.2228116,-0.61884785,-0.06537024,0.61876035,1.2104347,-0.8129987,-0.052995034,0.8901595,False,1.0
1,1.2104347,-0.8129987,-0.052995034,0.8901595,1.1941746,-0.6171993,-0.03519184,0.5812995,False,1.0
1,1.1941746,-0.6171993,-0.03519184,0.5812995,1.1818306,-0.4216024,-0.023565851,0.27774152,False,1.0
1,1.1818306,-0.4216024,-0.023565851,0.27774152,1.1733986,-0.22615233,-0.01801102,-0.022279859,False,1.0
0,1.1733986,-0.22615233,-0.01801102,-0.022279859,1.1688756,-0.4210114,-0.018456617,0.26466635,False,1.0
1,1.1688756,-0.4210114,-0.018456617,0.26466635,1.1604553,-0.22563095,-0.013163291,-0.033780336,False,1.0
0,1.1604553,-0.22563095,-0.013163291,-0.033780336,1.1559427,-0.4205617,-0.013838897,0.25472054,False,1.0
0,1.1559427,-0.4205617,-0.013838897,0.25472054,1.1475314,-0.61548334,-0.008744487,0.5430065,False,1.0
1,1.1475314,-0.61548334,-0.008744487,0.5430065,1.1352217,-0.42023963,0.0021156427,0.24758121,False,1.0
1,1.1352217,-0.42023963,0.0021156427,0.24758121,1.1268169,-0.22514796,0.007067267,-0.044433594,False,1.0
0,1.1268169,-0.22514796,0.007067267,-0.044433594,1.1223139,-0.42037052,0.006178595,0.2504707,False,1.0
1,1.1223139,-0.42037052,0.006178595,0.2504707,1.1139065,-0.22533736,0.011188009,-0.040256977,False,1.0
0,1.1139065,-0.22533736,0.011188009,-0.040256977,1.1093998,-0.42061794,0.010382869,0.25593472,False,1.0
1,1.1093998,-0.42061794,0.010382869,0.25593472,1.1009874,-0.22564577,0.015501563,-0.033455253,False,1.0
0,1.1009874,-0.22564577,0.015501563,-0.033455253,1.0964745,-0.42098653,0.014832458,0.26407796,False,1.0
1,1.0964745,-0.42098653,0.014832458,0.26407796,1.0880548,-0.2260794,0.020114018,-0.023889989,False,1.0
0,1.0880548,-0.2260794,0.020114018,-0.023889989,1.0835332,-0.42148393,0.019636218,0.27507064,False,1.0
0,1.0835332,-0.42148393,0.019636218,0.27507064,1.0751035,-0.6168804,0.02513763,0.5738816,False,1.0
1,1.0751035,-0.6168804,0.02513763,0.5738816,1.062766,-0.4221198,0.03661526,0.28922263,False,1.0
1,1.062766,-0.4221198,0.03661526,0.28922263,1.0543236,-0.2275386,0.042399712,0.008308917,False,1.0
0,1.0543236,-0.2275386,0.042399712,0.008308917,1.0497727,-0.42324215,0.04256589,0.31406224,False,1.0
1,1.0497727,-0.42324215,0.04256589,0.31406224,1.0413079,-0.22875161,0.048847135,0.035101265,False,1.0
0,1.0413079,-0.22875161,0.048847135,0.035101265,1.0367329,-0.4245388,0.04954916,0.34278706,False,1.0
1,1.0367329,-0.4245388,0.04954916,0.34278706,1.0282421,-0.23015551,0.0564049,0.0661315,False,1.0
1,1.0282421,-0.23015551,0.0564049,0.0661315,1.023639,-0.035885707,0.05772753,-0.2082355,False,1.0
0,1.023639,-0.035885707,0.05772753,-0.2082355,1.0229212,-0.23178357,0.05356282,0.10208425,False,1.0
1,1.0229212,-0.23178357,0.05356282,0.10208425,1.0182855,-0.037468538,0.055604506,-0.17323032,False,1.0
0,1.0182855,-0.037468538,0.055604506,-0.17323032,1.0175362,-0.2333404,0.0521399,0.13646266,False,1.0
0,1.0175362,-0.2333404,0.0521399,0.13646266,1.0128694,-0.42916888,0.054869153,0.44512835,False,1.0
0,1.0128694,-0.42916888,0.054869153,0.44512835,1.0042859,-0.6250225,0.06377172,0.75459003,False,1.0
1,1.0042859,-0.6250225,0.06377172,0.75459003,0.99178547,-0.43083495,0.07886352,0.48263696,False,1.0
1,0.99178547,-0.43083495,0.07886352,0.48263696,0.9831688,-0.23690951,0.08851626,0.2158148,False,1.0
1,0.9831688,-0.23690951,0.08851626,0.2158148,0.97843057,-0.04315716,0.09283255,-0.04768604,False,1.0
0,0.97843057,-0.04315716,0.09283255,-0.04768604,0.97756743,-0.23947918,0.09187883,0.2727826,False,1.0
1,0.97756743,-0.23947918,0.09187883,0.2727826,-0.026634349,-0.011208259,-0.035344996,0.04295293,True,1.0
0,-0.026634349,-0.011208259,-0.035344996,0.04295293,-0.026858514,-0.20580599,-0.034485936,0.3242779,False,1.0
0,-0.026858514,-0.20580599,-0.034485936,0.3242779,-0.030974634,-0.40042034,-0.028000377,0.60588896,False,1.0
1,-0.030974634,-0.40042034,-0.028000377,0.60588896,-0.03898304,-0.20491827,-0.015882598,0.30451977,False,1.0
1,-0.03898304,-0.20491827,-0.015882598,0.30451977,-0.043081403,-0.009573609,-0.009792203,0.0068704784,False,1.0
0,-0.043081403,-0.009573609,-0.009792203,0.0068704784,-0.043272875,-0.20455377,-0.009654794,0.2964478,False,1.0
1,-0.043272875,-0.20455377,-0.009654794,0.2964478,-0.04736395,-0.009295523,-0.003725838,0.0007356107,False,1.0
1,-0.04736395,-0.009295523,-0.003725838,0.0007356107,-0.047549862,0.18587966,-0.0037111258,-0.2931205,False,1.0
0,-0.047549862,0.18587966,-0.0037111258,-0.2931205,-0.04383227,-0.009189174,-0.009573536,-0.0016103983,False,1.0
1,-0.04383227,-0.009189174,-0.009573536,-0.0016103983,-0.044016052,0.18606876,-0.009605744,-0.29729846,False,1.0
0,-0.044016052,0.18606876,-0.009605744,-0.29729846,-0.040294677,-0.0089149475,-0.015551712,-0.0076604486,False,1.0
1,-0.040294677,-0.0089149475,-0.015551712,-0.0076604486,-0.040472977,0.18642654,-0.01570492,-0.30520925,False,1.0
0,-0.040472977,0.18642654,-0.01570492,-0.30520925,-0.036744446,-0.008468136,-0.021809105,-0.017520398,False,1.0
1,-0.036744446,-0.008468136,-0.021809105,-0.017520398,-0.03691381,0.18695968,-0.022159513,-0.31700376,False,1.0
0,-0.03691381,0.18695968,-0.022159513,-0.31700376,-0.033174615,-0.007839739,-0.028499588,-0.031390727,False,1.0
1,-0.033174615,-0.007839739,-0.028499588,-0.031390727,-0.03333141,0.18767907,-0.029127402,-0.33292755,False,1.0
0,-0.03333141,0.18767907,-0.029127402,-0.33292755,-0.029577827,-0.0070164353,-0.035785954,-0.04957041,False,1.0
0,-0.029577827,-0.0070164353,-0.035785954,-0.04957041,-0.029718155,-0.20160745,-0.036777362,0.23161039,False,1.0
1,-0.029718155,-0.20160745,-0.036777362,0.23161039,-0.033750303,-0.005979821,-0.032145154,-0.07244274,False,1.0
0,-0.033750303,-0.005979821,-0.032145154,-0.07244274,-0.0338699,-0.20062654,-0.03359401,0.20992747,False,1.0
0,-0.0338699,-0.20062654,-0.03359401,0.20992747,-0.037882432,-0.39525247,-0.02939546,0.4918268,False,1.0
1,-0.037882432,-0.39525247,-0.02939546,0.4918268,-0.045787483,-0.19972849,-0.019558923,0.19002652,False,1.0
1,-0.045787483,-0.19972849,-0.019558923,0.19002652,-0.049782053,-0.004332274,-0.015758393,-0.1087617,False,1.0
0,-0.049782053,-0.004332274,-0.015758393,-0.1087617,-0.0498687,-0.1992249,-0.017933628,0.17890814,False,1.0
1,-0.0498687,-0.1992249,-0.017933628,0.17890814,-0.0538532,-0.0038509965,-0.014355465,-0.11937776,False,1.0
0,-0.0538532,-0.0038509965,-0.014355465,-0.11937776,-0.05393022,-0.19876435,-0.01674302,0.16874179,False,1.0
