Action_0,Old0,Old1,Old2,Old3,Observation_0,Observation_1,Observation_2,Observation_3,Done,Reward
1,0.016949004,-0.19609898,-0.03509727,0.27661288,0.0130270235,-0.0004943609,-0.029565014,-0.026929855,False,1.0
0,0.0130270235,-0.0004943609,-0.029565014,-0.026929855,0.013017137,-0.19518012,-0.03010361,0.2562803,False,1.0
0,0.013017137,-0.19518012,-0.03010361,0.2562803,0.009113534,-0.38985962,-0.024978004,0.5393181,False,1.0
0,0.009113534,-0.38985962,-0.024978004,0.5393181,0.001316342,-0.58462167,-0.014191643,0.8240273,False,1.0
1,0.001316342,-0.58462167,-0.014191643,0.8240273,-0.01037609,-0.3893085,0.002288903,0.52691483,False,1.0
0,-0.01037609,-0.3893085,0.002288903,0.52691483,-0.01816226,-0.5844626,0.0128272,0.8203181,False,1.0
0,-0.01816226,-0.5844626,0.0128272,0.8203181,-0.029851511,-0.7797577,0.02923356,1.1170077,False,1.0
0,-0.029851511,-0.7797577,0.02923356,1.1170077,-0.045446664,-0.97525084,0.051573716,1.4187156,False,1.0
0,-0.045446664,-0.97525084,0.051573716,1.4187156,-0.06495168,-1.1709719,0.07994802,1.7270627,False,1.0
0,-0.06495168,-1.1709719,0.07994802,1.7270627,-0.08837111,-1.3669116,0.11448927,2.0435133,False,1.0
1,-0.08837111,-1.3669116,0.11448927,2.0435133,-0.11570935,-1.173137,0.15535954,1.7883406,False,1.0
1,-0.11570935,-1.173137,0.15535954,1.7883406,-0.13917209,-0.9800629,0.19112635,1.5477097,False,1.0
1,-0.13917209,-0.9800629,0.19112635,1.5477097,-0.04607128,-0.020944191,0.032167207,-0.033299852,True,1.0
0,-0.04607128,-0.020944191,0.032167207,-0.033299852,-0.046490163,-0.21651231,0.03150121,0.2693561,False,1.0
1,-0.046490163,-0.21651231,0.03150121,0.2693561,-0.05082041,-0.02185373,0.03688833,-0.013227046,False,1.0
1,-0.05082041,-0.02185373,0.03688833,-0.013227046,-0.051257484,0.1727203,0.03662379,-0.29404682,False,1.0
1,-0.051257484,0.1727203,0.03662379,-0.29404682,-0.047803078,0.36730146,0.030742854,-0.57495785,False,1.0
0,-0.047803078,0.36730146,0.030742854,-0.57495785,-0.040457048,0.17176233,0.019243699,-0.2727508,False,1.0
0,-0.040457048,0.17176233,0.019243699,-0.2727508,-0.0370218,-0.023628846,0.013788683,0.025938988,False,1.0
1,-0.0370218,-0.023628846,0.013788683,0.025938988,-0.037494376,0.17129266,0.014307464,-0.26236174,False,1.0
0,-0.037494376,0.17129266,0.014307464,-0.26236174,-0.034068525,-0.024030536,0.009060229,0.034799308,False,1.0
1,-0.034068525,-0.024030536,0.009060229,0.034799308,-0.034549136,0.17096032,0.009756215,-0.25501132,False,1.0
1,-0.034549136,0.17096032,0.009756215,-0.25501132,-0.03112993,0.3659416,0.0046559884,-0.5446011,False,1.0
0,-0.03112993,0.3659416,0.0046559884,-0.5446011,-0.023811098,0.17075457,-0.006236033,-0.2504548,False,1.0
1,-0.023811098,0.17075457,-0.006236033,-0.2504548,-0.020396007,0.365965,-0.01124513,-0.5450981,False,1.0
0,-0.020396007,0.365965,-0.01124513,-0.5450981,-0.013076708,0.17100288,-0.022147093,-0.25597945,False,1.0
0,-0.013076708,0.17100288,-0.022147093,-0.25597945,-0.00965665,-0.023795962,-0.027266681,0.029636443,False,1.0
1,-0.00965665,-0.023795962,-0.027266681,0.029636443,-0.010132569,0.17170618,-0.026673952,-0.27152318,False,1.0
0,-0.010132569,0.17170618,-0.026673952,-0.27152318,-0.0066984454,-0.023025155,-0.032104414,0.012628704,False,1.0
1,-0.0066984454,-0.023025155,-0.032104414,0.012628704,-0.0071589486,0.17254217,-0.03185184,-0.29000816,False,1.0
0,-0.0071589486,0.17254217,-0.03185184,-0.29000816,-0.0037081053,-0.02211143,-0.037652,-0.007538736,False,1.0
0,-0.0037081053,-0.02211143,-0.037652,-0.007538736,-0.004150334,-0.21667373,-0.037802774,0.2730308,False,1.0
1,-0.004150334,-0.21667373,-0.037802774,0.2730308,-0.0084838085,-0.021033362,-0.03234216,-0.03133145,False,1.0
1,-0.0084838085,-0.021033362,-0.03234216,-0.03133145,-0.008904476,0.17453708,-0.032968786,-0.33404067,False,1.0
0,-0.008904476,0.17453708,-0.032968786,-0.33404067,-0.0054137344,-0.020100504,-0.0396496,-0.051934034,False,1.0
1,-0.0054137344,-0.020100504,-0.0396496,-0.051934034,-0.0058157444,0.17556685,-0.04068828,-0.35685828,False,1.0
0,-0.0058157444,0.17556685,-0.04068828,-0.35685828,-0.0023044075,-0.01895371,-0.047825444,-0.07727799,False,1.0
0,-0.0023044075,-0.01895371,-0.047825444,-0.07727799,-0.0026834817,-0.21335858,-0.049371004,0.19994056,False,1.0
0,-0.0026834817,-0.21335858,-0.049371004,0.19994056,-0.006950653,-0.4077409,-0.04537219,0.47664955,False,1.0
1,-0.006950653,-0.4077409,-0.04537219,0.47664955,-0.015105471,-0.21200864,-0.0358392,0.17001852,False,1.0
1,-0.015105471,-0.21200864,-0.0358392,0.17001852,-0.019345645,-0.016392529,-0.03243883,-0.13375166,False,1.0
0,-0.019345645,-0.016392529,-0.03243883,-0.13375166,-0.019673495,-0.21103515,-0.035113864,0.14852333,False,1.0
1,-0.019673495,-0.21103515,-0.035113864,0.14852333,-0.023894198,-0.015428439,-0.032143395,-0.15502718,False,1.0
0,-0.023894198,-0.015428439,-0.032143395,-0.15502718,-0.024202768,-0.21007575,-0.03524394,0.12734443,False,1.0
0,-0.024202768,-0.21007575,-0.03524394,0.12734443,-0.028404282,-0.40467554,-0.03269705,0.40870327,False,1.0
1,-0.028404282,-0.40467554,-0.03269705,0.40870327,-0.036497794,-0.20910563,-0.024522986,0.10589397,False,1.0
1,-0.036497794,-0.20910563,-0.024522986,0.10589397,-0.040679906,-0.013641,-0.022405107,-0.19442385,False,1.0
1,-0.040679906,-0.013641,-0.022405107,-0.19442385,-0.040952727,0.18179415,-0.026293583,-0.49408957,False,1.0
1,-0.040952727,0.18179415,-0.026293583,-0.49408957,-0.037316844,0.37727684,-0.036175374,-0.7949417,False,1.0
0,-0.037316844,0.37727684,-0.036175374,-0.7949417,-0.029771307,0.18266958,-0.05207421,-0.5138551,False,1.0
1,-0.029771307,0.18266958,-0.05207421,-0.5138551,-0.026117915,0.37848476,-0.06235131,-0.8224826,False,1.0
0,-0.026117915,0.37848476,-0.06235131,-0.8224826,-0.01854822,0.18426876,-0.07880096,-0.5500442,False,1.0
1,-0.01854822,0.18426876,-0.07880096,-0.5500442,-0.014862846,0.38040397,-0.08980185,-0.8664775,False,1.0
1,-0.014862846,0.38040397,-0.08980185,-0.8664775,-0.0072547663,0.5766257,-0.1071314,-1.1859903,False,1.0
0,-0.0072547663,0.5766257,-0.1071314,-1.1859903,0.004277747,0.38304368,-0.13085121,-0.92871845,False,1.0
0,0.004277747,0.38304368,-0.13085121,-0.92871845,0.01193862,0.18990779,-0.14942558,-0.6798518,False,1.0
1,0.01193862,0.18990779,-0.14942558,-0.6798518,0.015736775,0.38675463,-0.16302262,-1.0155995,False,1.0
0,0.015736775,0.38675463,-0.16302262,-1.0155995,0.023471868,0.19413741,-0.18333462,-0.7782211,False,1.0
1,0.023471868,0.19413741,-0.18333462,-0.7782211,0.027354617,0.39124304,-0.19889905,-1.1225235,False,1.0
1,0.027354617,0.39124304,-0.19889905,-1.1225235,-0.017273486,-0.03948134,0.045071054,-0.04654901,True,1.0
1,-0.017273486,-0.03948134,0.045071054,-0.04654901,-0.018063113,0.15496628,0.044140074,-0.32467785,False,1.0
0,-0.018063113,0.15496628,0.044140074,-0.32467785,-0.014963787,-0.04075545,0.037646517,-0.018408239,False,1.0
1,-0.014963787,-0.04075545,0.037646517,-0.018408239,-0.015778895,0.15380694,0.037278354,-0.29897958,False,1.0
0,-0.015778895,0.15380694,0.037278354,-0.29897958,-0.012702757,-0.041825995,0.031298764,0.005223185,False,1.0
0,-0.012702757,-0.041825995,0.031298764,0.005223185,-0.013539276,-0.2373825,0.03140323,0.3076146,False,1.0
0,-0.013539276,-0.2373825,0.03140323,0.3076146,-0.018286927,-0.4329375,0.03755552,0.6100335,False,1.0
0,-0.018286927,-0.4329375,0.03755552,0.6100335,-0.026945677,-0.6285637,0.04975619,0.9143046,False,1.0
1,-0.026945677,-0.6285637,0.04975619,0.9143046,-0.03951695,-0.4341488,0.068042286,0.63766545,False,1.0
0,-0.03951695,-0.4341488,0.068042286,0.63766545,-0.04819992,-0.63015026,0.08079559,0.9509764,False,1.0
0,-0.04819992,-0.63015026,0.08079559,0.9509764,-0.060802925,-0.8262612,0.09981512,1.2679112,False,1.0
0,-0.060802925,-0.8262612,0.09981512,1.2679112,-0.077328146,-1.0225062,0.12517335,1.5901105,False,1.0
1,-0.077328146,-1.0225062,0.12517335,1.5901105,-0.09777827,-0.8290734,0.15697555,1.3389363,False,1.0
1,-0.09777827,-0.8290734,0.15697555,1.3389363,-0.11435974,-0.6362374,0.18375428,1.0992002,False,1.0
1,-0.11435974,-0.6362374,0.18375428,1.0992002,-0.12708448,-0.44394618,0.20573829,0.8693397,False,1.0
0,-0.12708448,-0.44394618,0.20573829,0.8693397,-0.015859235,-0.00379337,-0.031090355,-0.035256017,True,1.0
0,-0.015859235,-0.00379337,-0.031090355,-0.035256017,-0.015935102,-0.198456,-0.031795476,0.24745773,False,1.0
1,-0.015935102,-0.198456,-0.031795476,0.24745773,-0.019904222,-0.0028947294,-0.026846321,-0.055082217,False,1.0
0,-0.019904222,-0.0028947294,-0.026846321,-0.055082217,-0.019962117,-0.19762163,-0.027947966,0.22901101,False,1.0
0,-0.019962117,-0.19762163,-0.027947966,0.22901101,-0.02391455,-0.39233327,-0.023367746,0.5127488,False,1.0
0,-0.02391455,-0.39233327,-0.023367746,0.5127488,-0.031761214,-0.5871184,-0.01311277,0.7979772,False,1.0
1,-0.031761214,-0.5871184,-0.01311277,0.7979772,-0.043503582,-0.391819,0.0028467737,0.5011983,False,1.0
1,-0.043503582,-0.391819,0.0028467737,0.5011983,-0.05133996,-0.19673733,0.012870739,0.20941395,False,1.0
0,-0.05133996,-0.19673733,0.012870739,0.20941395,-0.05527471,-0.3920409,0.017059017,0.5061289,False,1.0
0,-0.05527471,-0.3920409,0.017059017,0.5061289,-0.06311553,-0.58739907,0.027181596,0.80413854,False,1.0
0,-0.06311553,-0.58739907,0.027181596,0.80413854,-0.07486351,-0.7828829,0.043264367,1.1052464,False,1.0
1,-0.07486351,-0.7828829,0.043264367,1.1052464,-0.090521164,-0.5883558,0.06536929,0.8264445,False,1.0
1,-0.090521164,-0.5883558,0.06536929,0.8264445,-0.102288276,-0.39418578,0.08189818,0.5550164,False,1.0
0,-0.102288276,-0.39418578,0.08189818,0.5550164,-0.11017199,-0.59035635,0.09299851,0.87233716,False,1.0
1,-0.11017199,-0.59035635,0.09299851,0.87233716,-0.12197912,-0.39661378,0.11044525,0.6102813,False,1.0
0,-0.12197912,-0.39661378,0.11044525,0.6102813,-0.1299114,-0.5930921,0.12265088,0.93560797,False,1.0
0,-0.1299114,-0.5930921,0.12265088,0.93560797,-0.14177324,-0.78963566,0.14136304,1.2641777,False,1.0
1,-0.14177324,-0.78963566,0.14136304,1.2641777,-0.15756595,-0.5965749,0.1666466,1.0188978,False,1.0
0,-0.15756595,-0.5965749,0.1666466,1.0188978,-0.16949745,-0.79347837,0.18702455,1.3589289,False,1.0
0,-0.16949745,-0.79347837,0.18702455,1.3589289,0.040228996,-0.040200293,0.027475286,-0.01418972,True,1.0
0,0.040228996,-0.040200293,0.027475286,-0.01418972,0.03942499,-0.23570527,0.027191492,0.28703377,False,1.0
0,0.03942499,-0.23570527,0.027191492,0.28703377,0.034710884,-0.43120423,0.032932166,0.5881671,False,1.0
1,0.034710884,-0.43120423,0.032932166,0.5881671,0.0260868,-0.23655859,0.044695508,0.30603725,False,1.0
0,0.0260868,-0.23655859,0.044695508,0.30603725,0.021355629,-0.432288,0.050816253,0.61247426,False,1.0
1,0.021355629,-0.432288,0.050816253,0.61247426,0.012709869,-0.23791169,0.06306574,0.3362197,False,1.0
1,0.012709869,-0.23791169,0.06306574,0.3362197,0.007951636,-0.04374127,0.06979013,0.06407213,False,1.0
0,0.007951636,-0.04374127,0.06979013,0.06407213,0.0070768106,-0.23979083,0.07107157,0.3779322,False,1.0
1,0.0070768106,-0.23979083,0.07107157,0.3779322,0.0022809943,-0.04574643,0.07863022,0.10847786,False,1.0
1,0.0022809943,-0.04574643,0.07863022,0.10847786,0.0013660657,0.14816582,0.08079977,-0.1583983,False,1.0
0,0.0013660657,0.14816582,0.08079977,-0.1583983,0.004329382,-0.048014387,0.07763181,0.15864122,False,1.0
1,0.004329382,-0.048014387,0.07763181,0.15864122,0.0033690943,0.14591521,0.08080463,-0.10857618,False,1.0
0,0.0033690943,0.14591521,0.08080463,-0.10857618,0.0062873987,-0.050266087,0.07863311,0.20846629,False,1.0
1,0.0062873987,-0.050266087,0.07863311,0.20846629,0.005282077,0.14364855,0.08280243,-0.058412522,False,1.0
0,0.005282077,0.14364855,0.08280243,-0.058412522,0.008155048,-0.05255699,0.08163418,0.25920355,False,1.0
1,0.008155048,-0.05255699,0.08163418,0.25920355,0.007103908,0.14131042,0.08681825,-0.0066553354,False,1.0
0,0.007103908,0.14131042,0.08681825,-0.0066553354,0.009930116,-0.054942414,0.08668514,0.31210768,False,1.0
1,0.009930116,-0.054942414,0.08668514,0.31210768,0.008831268,0.1388445,0.0929273,0.047972262,False,1.0
1,0.008831268,0.1388445,0.0929273,0.047972262,0.011608158,0.3325196,0.09388675,-0.21400556,False,1.0
1,0.011608158,0.3325196,0.09388675,-0.21400556,0.01825855,0.5261826,0.089606635,-0.4756585,False,1.0
0,0.01825855,0.5261826,0.089606635,-0.4756585,0.0287822,0.3299172,0.080093466,-0.1561324,False,1.0
1,0.0287822,0.3299172,0.080093466,-0.1561324,0.035380542,0.52380645,0.076970816,-0.42251164,False,1.0
1,0.035380542,0.52380645,0.076970816,-0.42251164,0.04585667,0.71775836,0.06852058,-0.68997097,False,1.0
0,0.04585667,0.71775836,0.06852058,-0.68997097,0.060211837,0.5217558,0.054721165,-0.37652785,False,1.0
1,0.060211837,0.5217558,0.054721165,-0.37652785,0.07064696,0.71605957,0.04719061,-0.6514672,False,1.0
1,0.07064696,0.71605957,0.04719061,-0.6514672,0.08496815,0.9104936,0.034161266,-0.9289247,False,1.0
0,0.08496815,0.9104936,0.034161266,-0.9289247,0.103178024,0.71492755,0.015582772,-0.62570536,False,1.0
0,0.103178024,0.71492755,0.015582772,-0.62570536,0.117476575,0.51959157,0.003068665,-0.32815585,False,1.0
0,0.117476575,0.51959157,0.003068665,-0.32815585,0.12786841,0.32442605,-0.0034944518,-0.034506798,False,1.0
1,0.12786841,0.32442605,-0.0034944518,-0.034506798,0.13435693,0.51959795,-0.004184588,-0.3282902,False,1.0
1,0.13435693,0.51959795,-0.004184588,-0.3282902,0.1447489,0.7147792,-0.0107503915,-0.6222898,False,1.0
1,0.1447489,0.7147792,-0.0107503915,-0.6222898,0.15904447,0.9100496,-0.023196187,-0.918339,False,1.0
0,0.15904447,0.9100496,-0.023196187,-0.918339,0.17724547,0.7152488,-0.041562967,-0.6330354,False,1.0
0,0.17724547,0.7152488,-0.041562967,-0.6330354,0.19155045,0.5207306,-0.054223675,-0.3537261,False,1.0
0,0.19155045,0.5207306,-0.054223675,-0.3537261,0.20196506,0.32641995,-0.0612982,-0.07862243,False,1.0
1,0.20196506,0.32641995,-0.0612982,-0.07862243,0.20849346,0.5223646,-0.062870644,-0.38999784,False,1.0
1,0.20849346,0.5223646,-0.062870644,-0.38999784,0.21894075,0.7183199,-0.0706706,-0.7018218,False,1.0
0,0.21894075,0.7183199,-0.0706706,-0.7018218,0.23330715,0.52424496,-0.08470704,-0.43219596,False,1.0
0,0.23330715,0.52424496,-0.08470704,-0.43219596,0.24379206,0.33041814,-0.093350954,-0.16737232,False,1.0
0,0.24379206,0.33041814,-0.093350954,-0.16737232,0.25040042,0.1367478,-0.0966984,0.09446293,False,1.0
0,0.25040042,0.1367478,-0.0966984,0.09446293,0.25313538,-0.05686474,-0.094809145,0.35513997,False,1.0
0,0.25313538,-0.05686474,-0.094809145,0.35513997,0.2519981,-0.25051975,-0.08770634,0.61648583,False,1.0
1,0.2519981,-0.25051975,-0.08770634,0.61648583,0.2469877,-0.054289058,-0.07537663,0.29751858,False,1.0
1,0.2469877,-0.054289058,-0.07537663,0.29751858,0.24590191,0.14182194,-0.06942626,-0.017952323,False,1.0
0,0.24590191,0.14182194,-0.06942626,-0.017952323,0.24873835,-0.052239224,-0.069785304,0.25204322,False,1.0
1,0.24873835,-0.052239224,-0.069785304,0.25204322,0.24769357,0.14380623,-0.06474444,-0.06180942,False,1.0
1,0.24769357,0.14380623,-0.06474444,-0.06180942,0.2505697,0.33979383,-0.06598063,-0.37419647,False,1.0
1,0.2505697,0.33979383,-0.06598063,-0.37419647,0.25736558,0.53578794,-0.07346456,-0.6869322,False,1.0
0,0.25736558,0.53578794,-0.07346456,-0.6869322,0.26808134,0.3417585,-0.087203205,-0.4182522,False,1.0
0,0.26808134,0.3417585,-0.087203205,-0.4182522,0.2749165,0.14797354,-0.09556825,-0.15428454,False,1.0
1,0.2749165,0.14797354,-0.09556825,-0.15428454,0.27787596,0.3443247,-0.098653935,-0.47552162,False,1.0
1,0.27787596,0.3443247,-0.098653935,-0.47552162,0.28476244,0.5406912,-0.10816437,-0.7975964,False,1.0
0,0.28476244,0.5406912,-0.10816437,-0.7975964,0.29557627,0.3472064,-0.1241163,-0.5408037,False,1.0
0,0.29557627,0.3472064,-0.1241163,-0.5408037,0.3025204,0.15402757,-0.13493237,-0.28966105,False,1.0
1,0.3025204,0.15402757,-0.13493237,-0.28966105,0.30560094,0.35078967,-0.14072558,-0.6216713,False,1.0
1,0.30560094,0.35078967,-0.14072558,-0.6216713,0.31261674,0.5475671,-0.153159,-0.95515656,False,1.0
1,0.31261674,0.5475671,-0.153159,-0.95515656,0.32356808,0.7443805,-0.17226213,-1.2917736,False,1.0
0,0.32356808,0.7443805,-0.17226213,-1.2917736,0.33845568,0.5518154,-0.1980976,-1.057596,False,1.0
1,0.33845568,0.5518154,-0.1980976,-1.057596,-0.027601039,0.036761295,0.0030144937,-0.029446328,True,1.0
0,-0.027601039,0.036761295,0.0030144937,-0.029446328,-0.026865814,-0.15840375,0.0024255672,0.26418617,False,1.0
1,-0.026865814,-0.15840375,0.0024255672,0.26418617,-0.030033888,0.036683485,0.007709291,-0.027730674,False,1.0
0,-0.030033888,0.036683485,0.007709291,-0.027730674,-0.029300218,-0.15854816,0.0071546775,0.26737458,False,1.0
0,-0.029300218,-0.15854816,0.0071546775,0.26737458,-0.03247118,-0.35377145,0.012502169,0.56230545,False,1.0
0,-0.03247118,-0.35377145,0.012502169,0.56230545,-0.03954661,-0.5490666,0.023748279,0.8589008,False,1.0
0,-0.03954661,-0.5490666,0.023748279,0.8589008,-0.05052794,-0.74450386,0.040926293,1.1589553,False,1.0
0,-0.05052794,-0.74450386,0.040926293,1.1589553,-0.06541802,-0.9401345,0.0641054,1.4641845,False,1.0
1,-0.06541802,-0.9401345,0.0641054,1.4641845,-0.08422071,-0.7458538,0.09338909,1.1921961,False,1.0
1,-0.08422071,-0.7458538,0.09338909,1.1921961,-0.09913778,-0.5520574,0.11723301,0.9301848,False,1.0
0,-0.09913778,-0.5520574,0.11723301,0.9301848,-0.11017893,-0.7485498,0.1358367,1.257288,False,1.0
0,-0.11017893,-0.7485498,0.1358367,1.257288,-0.12514994,-0.9451234,0.16098246,1.5892454,False,1.0
1,-0.12514994,-0.9451234,0.16098246,1.5892454,-0.1440524,-0.75223815,0.19276737,1.3507831,False,1.0
1,-0.1440524,-0.75223815,0.19276737,1.3507831,0.038592342,-0.011168014,0.028220762,-0.04133389,True,1.0
0,0.038592342,-0.011168014,0.028220762,-0.04133389,0.03836898,-0.20668301,0.027394084,0.26011765,False,1.0
1,0.03836898,-0.20668301,0.027394084,0.26011765,0.03423532,-0.011962637,0.03259644,-0.023800462,False,1.0
1,0.03423532,-0.011962637,0.03259644,-0.023800462,0.033996068,0.18267706,0.03212043,-0.30602324,False,1.0
1,0.033996068,0.18267706,0.03212043,-0.30602324,0.03764961,0.3773269,0.025999963,-0.5884056,False,1.0
1,0.03764961,0.3773269,0.025999963,-0.5884056,0.045196146,0.57207525,0.014231851,-0.8727863,False,1.0
0,0.045196146,0.57207525,0.014231851,-0.8727863,0.056637652,0.3767627,-0.0032238737,-0.5756631,False,1.0
0,0.056637652,0.3767627,-0.0032238737,-0.5756631,0.06417291,0.18168607,-0.014737135,-0.28399754,False,1.0
0,0.06417291,0.18168607,-0.014737135,-0.28399754,0.06780663,-0.013222605,-0.020417085,0.0040011406,False,1.0
0,0.06780663,-0.013222605,-0.020417085,0.0040011406,0.06754218,-0.20804588,-0.020337062,0.29017293,False,1.0
0,0.06754218,-0.20804588,-0.020337062,0.29017293,0.06338126,-0.40287203,-0.014533604,0.576373,False,1.0
1,0.06338126,-0.40287203,-0.014533604,0.576373,0.05532382,-0.20754941,-0.0030061444,0.27914727,False,1.0
1,0.05532382,-0.20754941,-0.0030061444,0.27914727,0.051172834,-0.012384713,0.002576801,-0.01448226,False,1.0
1,0.051172834,-0.012384713,0.002576801,-0.01448226,0.05092514,0.18270017,0.0022871557,-0.30635104,False,1.0
0,0.05092514,0.18270017,0.0022871557,-0.30635104,0.054579142,-0.012454301,-0.003839865,-0.012947679,False,1.0
0,0.054579142,-0.012454301,-0.003839865,-0.012947679,0.054330055,-0.20752096,-0.0040988186,0.2785212,False,1.0
1,0.054330055,-0.20752096,-0.0040988186,0.2785212,0.050179634,-0.012340799,0.0014716056,-0.01545164,False,1.0
1,0.050179634,-0.012340799,0.0014716056,-0.01545164,0.04993282,0.18276002,0.0011625728,-0.30766988,False,1.0
1,0.04993282,0.18276002,0.0011625728,-0.30766988,0.053588018,0.37786537,-0.0049908245,-0.5999859,False,1.0
0,0.053588018,0.37786537,-0.0049908245,-0.5999859,0.061145324,0.18281361,-0.016990542,-0.30887923,False,1.0
1,0.061145324,0.18281361,-0.016990542,-0.30887923,0.064801596,0.37817347,-0.023168126,-0.60687166,False,1.0
0,0.064801596,0.37817347,-0.023168126,-0.60687166,0.07236507,0.18338302,-0.03530556,-0.3215752,False,1.0
0,0.07236507,0.18338302,-0.03530556,-0.3215752,0.07603273,-0.011218816,-0.041737065,-0.040232003,False,1.0
0,0.07603273,-0.011218816,-0.041737065,-0.040232003,0.07580835,-0.20571817,-0.042541705,0.23899579,False,1.0
1,0.07580835,-0.20571817,-0.042541705,0.23899579,0.07169399,-0.01001513,-0.03776179,-0.06679666,False,1.0
0,0.07169399,-0.01001513,-0.03776179,-0.06679666,0.071493685,-0.2045759,-0.039097723,0.21373713,False,1.0
1,0.071493685,-0.2045759,-0.039097723,0.21373713,0.06740217,-0.008917451,-0.034822978,-0.09101808,False,1.0
1,0.06740217,-0.008917451,-0.034822978,-0.09101808,0.06722382,0.18668586,-0.03664334,-0.39448103,False,1.0
1,0.06722382,0.18668586,-0.03664334,-0.39448103,0.070957534,0.38230807,-0.044532962,-0.6984881,False,1.0
1,0.070957534,0.38230807,-0.044532962,-0.6984881,0.07860369,0.57801825,-0.058502726,-1.0048506,False,1.0
1,0.07860369,0.57801825,-0.058502726,-1.0048506,0.09016406,0.7738707,-0.078599736,-1.3153167,False,1.0
0,0.09016406,0.7738707,-0.078599736,-1.3153167,0.10564147,0.57982635,-0.10490607,-1.0482334,False,1.0
0,0.10564147,0.57982635,-0.10490607,-1.0482334,0.117238,0.386241,-0.12587073,-0.79023755,False,1.0
1,0.117238,0.386241,-0.12587073,-0.79023755,0.12496282,0.58284587,-0.14167549,-1.1197202,False,1.0
0,0.12496282,0.58284587,-0.14167549,-1.1197202,0.13661973,0.3898375,-0.16406989,-0.87462175,False,1.0
0,0.13661973,0.3898375,-0.16406989,-0.87462175,0.14441648,0.19728056,-0.18156232,-0.6376856,False,1.0
0,0.14441648,0.19728056,-0.18156232,-0.6376856,0.14836209,0.0050924867,-0.19431603,-0.40722862,False,1.0
1,0.14836209,0.0050924867,-0.19431603,-0.40722862,0.14846393,0.20236214,-0.2024606,-0.7543342,False,1.0
0,0.14846393,0.20236214,-0.2024606,-0.7543342,-0.012739085,-0.048694897,0.019497063,0.043586764,True,1.0
0,-0.012739085,-0.048694897,0.019497063,0.043586764,-0.013712983,-0.24409091,0.020368798,0.34235683,False,1.0
1,-0.013712983,-0.24409091,0.020368798,0.34235683,-0.018594801,-0.049264595,0.027215935,0.056165993,False,1.0
1,-0.018594801,-0.049264595,0.027215935,0.056165993,-0.019580094,0.14545676,0.028339256,-0.22780737,False,1.0
1,-0.019580094,0.14545676,0.028339256,-0.22780737,-0.01667096,0.3401625,0.023783108,-0.51141804,False,1.0
1,-0.01667096,0.3401625,0.023783108,-0.51141804,-0.009867709,0.5349415,0.013554747,-0.7965123,False,1.0
1,-0.009867709,0.5349415,0.013554747,-0.7965123,0.00083112065,0.72987485,-0.0023754993,-1.0849005,False,1.0
0,0.00083112065,0.72987485,-0.0023754993,-1.0849005,0.015428618,0.5347843,-0.024073508,-0.792964,False,1.0
1,0.015428618,0.5347843,-0.024073508,-0.792964,0.026124304,0.7302283,-0.039932787,-1.093122,False,1.0
1,0.026124304,0.7302283,-0.039932787,-1.093122,0.04072887,0.92585295,-0.061795227,-1.3980622,False,1.0
0,0.04072887,0.92585295,-0.061795227,-1.3980622,0.05924593,0.73155147,-0.089756474,-1.1253226,False,1.0
0,0.05924593,0.73155147,-0.089756474,-1.1253226,0.07387696,0.53771305,-0.11226293,-0.86208844,False,1.0
1,0.07387696,0.53771305,-0.11226293,-0.86208844,0.08463122,0.7341699,-0.1295047,-1.1878548,False,1.0
0,0.08463122,0.7341699,-0.1295047,-1.1878548,0.099314615,0.54094255,-0.1532618,-0.9384089,False,1.0
1,0.099314615,0.54094255,-0.1532618,-0.9384089,0.11013347,0.73776144,-0.17202997,-1.2750595,False,1.0
1,0.11013347,0.73776144,-0.17202997,-1.2750595,0.124888696,0.9346086,-0.19753116,-1.6162994,False,1.0
1,0.124888696,0.9346086,-0.19753116,-1.6162994,-0.0152358785,-0.012119401,0.025280867,-0.045055985,True,1.0
0,-0.0152358785,-0.012119401,0.025280867,-0.045055985,-0.015478266,-0.20759456,0.024379747,0.2554948,False,1.0
0,-0.015478266,-0.20759456,0.024379747,0.2554948,-0.019630156,-0.40305594,0.029489644,0.5557667,False,1.0
0,-0.019630156,-0.40305594,0.029489644,0.5557667,-0.027691275,-0.5985792,0.04060498,0.8575928,False,1.0
0,-0.027691275,-0.5985792,0.04060498,0.8575928,-0.03966286,-0.79423016,0.057756834,1.1627619,False,1.0
0,-0.03966286,-0.79423016,0.057756834,1.1627619,-0.05554746,-0.99005467,0.08101207,1.47298,False,1.0
0,-0.05554746,-0.99005467,0.08101207,1.47298,-0.075348556,-1.1860682,0.110471666,1.7898275,False,1.0
0,-0.075348556,-1.1860682,0.110471666,1.7898275,-0.09906992,-1.3822426,0.14626822,2.114708,False,1.0
1,-0.09906992,-1.3822426,0.14626822,2.114708,-0.12671477,-1.1888533,0.18856238,1.8705713,False,1.0
1,-0.12671477,-1.1888533,0.18856238,1.8705713,-0.011730649,-0.016688038,-0.016526796,0.014901292,True,1.0
0,-0.011730649,-0.016688038,-0.016526796,0.014901292,-0.012064409,-0.2115691,-0.01622877,0.3023243,False,1.0
1,-0.012064409,-0.2115691,-0.01622877,0.3023243,-0.01629579,-0.016219676,-0.010182286,0.0045677125,False,1.0
