Action_0,Action_1,Action_2,Old0,Old1,Old2,Old3,Old4,Old5,Old6,Old7,Old8,Old9,Old10,Observation_0,Observation_1,Observation_2,Observation_3,Observation_4,Observation_5,Observation_6,Observation_7,Observation_8,Observation_9,Observation_10,Done,Reward
0.817441,1.0,0.19858563,1.0004882,-0.60597205,-1.1243608,-0.21414644,0.70654833,0.10182563,-0.5175679,-1.8378453,-4.8345423,3.5570726,-2.28744,0.9958112,-0.6100828,-1.147287,-0.1882458,0.6889826,0.3263579,-0.57021457,0.17414737,-1.8916626,3.128991,-2.1237211,False,0.2620764
0.7898426,0.6521018,-0.5437104,0.9958112,-0.6100828,-1.147287,-0.1882458,0.6889826,0.3263579,-0.57021457,0.17414737,-1.8916626,3.128991,-2.1237211,0.9927148,-0.6018519,-1.1516865,-0.16314957,0.66749233,0.1585634,-0.24218069,1.4746505,0.11037688,3.1385565,-2.788009,False,0.24846952
-0.9680809,-0.46018144,-0.3117162,0.9927148,-0.6018519,-1.1516865,-0.16314957,0.66749233,0.1585634,-0.24218069,1.4746505,0.11037688,3.1385565,-2.788009,0.9935806,-0.5985142,-1.1618013,-0.14301547,0.65583885,0.10239674,0.3175822,-0.15161906,-1.9668173,2.200325,-0.8404249,False,0.077744
-0.36873364,0.30461285,0.21215214,0.9935806,-0.5985142,-1.1618013,-0.14301547,0.65583885,0.10239674,0.3175822,-0.15161906,-1.9668173,2.200325,-0.8404249,0.9969142,-0.60125524,-1.1804525,-0.12501343,0.6535708,0.47194254,0.38100907,-0.43381888,-2.4717662,2.302416,-0.119117305,False,0.31792375
-1.0,-0.18754373,0.25694263,0.9969142,-0.60125524,-1.1804525,-0.12501343,0.6535708,0.47194254,0.38100907,-0.43381888,-2.4717662,2.302416,-0.119117305,0.99706656,-0.60985965,-1.2065009,-0.10892105,0.6578296,0.5815248,-0.2501837,-1.3971719,-3.6593895,1.8497349,0.88472766,False,0.58043057
1.0,-1.0,-0.5107132,0.99706656,-0.60985965,-1.2065009,-0.10892105,0.6578296,0.5815248,-0.2501837,-1.3971719,-3.6593895,1.8497349,0.88472766,0.9946236,-0.61038524,-1.2073373,-0.115728736,0.6638649,0.12925386,-0.17988859,0.57053816,1.5924768,-2.1966586,0.6870967,False,0.33441597
0.5122598,0.43397978,-1.0,0.9946236,-0.61038524,-1.2073373,-0.115728736,0.6638649,0.12925386,-0.17988859,0.57053816,1.5924768,-2.1966586,0.6870967,0.9959317,-0.60354453,-1.1960903,-0.119777426,0.652042,-0.17537943,0.36568984,1.014727,1.3523536,0.30836362,-2.573664,False,-0.09420395
0.36624268,0.42061266,-1.0,0.9959317,-0.60354453,-1.1960903,-0.119777426,0.652042,-0.17537943,0.36568984,1.014727,1.3523536,0.30836362,-2.573664,1.0004352,-0.5945638,-1.1863048,-0.10874388,0.61965394,-0.20042244,0.61097616,1.1908416,1.2249619,1.9170219,-4.622279,False,-0.2093033
1.0,-1.0,-0.5893875,1.0004352,-0.5945638,-1.1863048,-0.10874388,0.61965394,-0.20042244,0.61097616,1.1908416,1.2249619,1.9170219,-4.622279,1.0062759,-0.58005583,-1.1577318,-0.1164144,0.59410596,-0.40469334,0.9333662,2.086073,4.647833,-2.362879,-2.4589696,False,-0.29994684
-0.6325707,-0.17677452,1.0,1.0062759,-0.58005583,-1.1577318,-0.1164144,0.59410596,-0.40469334,0.9333662,2.086073,4.647833,-2.362879,-2.4589696,1.016544,-0.57295644,-1.139688,-0.13578461,0.59524155,-0.31084085,1.336921,0.28023303,1.1014732,-2.4167266,1.3235269,False,-0.4185931
0.34893197,-1.0,-0.56531316,1.016544,-0.57295644,-1.139688,-0.13578461,0.59524155,-0.31084085,1.336921,0.28023303,1.1014732,-2.4167266,1.3235269,1.0244163,-0.5695687,-1.1211576,-0.16225165,0.59891784,-0.07979868,0.73663545,0.48486507,2.925342,-3.7779605,-0.0018587111,False,-0.112491295
-0.05428351,0.46954948,0.010368462,1.0244163,-0.5695687,-1.1211576,-0.16225165,0.59891784,-0.07979868,0.73663545,0.48486507,2.925342,-3.7779605,-0.0018587111,1.0280387,-0.56796074,-1.1087692,-0.17832142,0.5937666,-0.26850402,0.36706352,0.076345906,0.84102696,-1.1400337,-0.88318545,False,-0.19692165
-0.96778184,0.06589494,-0.61960036,1.0280387,-0.56796074,-1.1087692,-0.17832142,0.5937666,-0.26850402,0.36706352,0.076345906,0.84102696,-1.1400337,-0.88318545,1.0307189,-0.57478905,-1.118442,-0.17442526,0.5788236,-0.24602915,0.3104452,-1.3238652,-2.2056575,1.2676644,-2.3773024,False,-0.2868879
0.4622161,1.0,0.55226034,1.0307189,-0.57478905,-1.118442,-0.17442526,0.5788236,-0.24602915,0.3104452,-1.3238652,-2.2056575,1.2676644,-2.3773024,1.0329154,-0.5795909,-1.131362,-0.16195029,0.5646671,0.09525973,0.24910867,-0.20945951,-1.306224,1.7568201,-1.4465947,False,-0.037799235
0.3588615,-0.50786006,-0.71491766,1.0329154,-0.5795909,-1.131362,-0.16195029,0.5646671,0.09525973,0.24910867,-0.20945951,-1.306224,1.7568201,-1.4465947,1.0349828,-0.5778986,-1.1300782,-0.15693542,0.5493662,-0.010377039,0.2955142,0.4142704,0.86489624,0.05438382,-2.1549997,False,0.07938312
1.0,-0.07197013,1.0,1.0349828,-0.5778986,-1.1300782,-0.15693542,0.5493662,-0.010377039,0.2955142,0.4142704,0.86489624,0.05438382,-2.1549997,1.0382539,-0.5683191,-1.1110202,-0.1717977,0.55048,-0.23972082,0.44840756,1.5890205,3.1346533,-2.7568269,1.271583,False,-0.18748178
0.0675071,-1.0,-0.316785,1.0382539,-0.5683191,-1.1110202,-0.1717977,0.55048,-0.23972082,0.44840756,1.5890205,3.1346533,-2.7568269,1.271583,1.0408789,-0.5587126,-1.0852723,-0.19925804,0.55877167,-0.22130717,0.23788057,0.9803089,3.2587073,-3.802845,0.89141035,False,-0.22670661
1.0,0.22382767,-0.7945615,1.0408789,-0.5587126,-1.0852723,-0.19925804,0.55877167,-0.22130717,0.23788057,0.9803089,3.2587073,-3.802845,0.89141035,1.0426221,-0.54662114,-1.0546584,-0.22000284,0.5496186,-0.2955142,0.27371493,1.7946656,4.1103287,-2.0062857,-2.1358013,False,-0.24394171
0.6307515,-0.22905138,-0.9995024,1.0426221,-0.54662114,-1.0546584,-0.22000284,0.5496186,-0.2955142,0.27371493,1.7946656,4.1103287,-2.0062857,-2.1358013,1.0464001,-0.5318946,-1.0209634,-0.23345348,0.52702665,-0.6203006,0.5835629,1.8636208,4.26564,-1.6025338,-2.9526618,False,-0.5036929
-0.54186636,0.6170816,-0.27750745,1.0464001,-0.5318946,-1.0209634,-0.23345348,0.52702665,-0.6203006,0.5835629,1.8636208,4.26564,-1.6025338,-2.9526618,1.0540967,-0.5252226,-1.0091922,-0.23095721,0.50690705,-0.58251023,1.2309707,0.32305473,0.07893848,1.2903113,-2.3155646,False,-0.6344447
-1.0,-0.43295735,-0.7032047,1.0540967,-0.5252226,-1.0091922,-0.23095721,0.50690705,-0.58251023,1.2309707,0.32305473,0.07893848,1.2903113,-2.3155646,1.0651039,-0.53048056,-1.0196968,-0.2189989,0.4889522,-0.40216628,1.3412211,-1.1588968,-1.9626894,1.6243771,-2.3778677,False,-0.47431788
0.6416631,-0.36187533,1.0,1.0651039,-0.53048056,-1.0196968,-0.2189989,0.4889522,-0.40216628,1.3412211,-1.1588968,-1.9626894,1.6243771,-2.3778677,1.0740775,-0.53327566,-1.0184895,-0.2266794,0.48910576,-0.13357638,0.96048087,0.047738552,1.1815741,-2.2023501,1.2151799,False,-0.22965337
0.69173366,-0.9788314,-0.8190044,1.0740775,-0.53327566,-1.0184895,-0.2266794,0.48910576,-0.13357638,0.96048087,0.047738552,1.1815741,-2.2023501,1.2151799,1.0801026,-0.52884406,-0.99557483,-0.25226188,0.49013498,-0.4387136,0.7355007,0.7959405,3.6499734,-3.73204,-0.38135695,False,-0.26242507
0.44072378,1.0,-1.0,1.0801026,-0.52884406,-0.99557483,-0.25226188,0.49013498,-0.4387136,0.7355007,0.7959405,3.6499734,-3.73204,-0.38135695,1.0874372,-0.52197176,-0.9766694,-0.25740907,0.466544,-0.6971691,1.0566365,0.92170864,1.7709455,0.8711691,-4.220496,False,-0.6438624
-0.08835409,0.17564888,-0.17590377,1.0874372,-0.52197176,-0.9766694,-0.25740907,0.466544,-0.6971691,1.0566365,0.92170864,1.7709455,0.8711691,-4.220496,1.096846,-0.517292,-0.9681917,-0.24929093,0.43655065,-0.5581765,1.1566143,0.41449404,0.7542514,1.1146593,-3.5905826,False,-0.6472801
1.0,-0.08529325,0.98911077,1.096846,-0.517292,-0.9681917,-0.24929093,0.43655065,-0.5581765,1.1566143,0.41449404,0.7542514,1.1146593,-3.5905826,1.1043055,-0.50796086,-0.94748056,-0.25802174,0.42668006,-0.26372236,0.77981585,1.5409983,3.4801006,-2.1341698,-0.045309894,False,-0.35863602
0.09651559,-0.7470368,1.0,1.1043055,-0.50796086,-0.94748056,-0.25802174,0.42668006,-0.26372236,0.77981585,1.5409983,3.4801006,-2.1341698,-0.045309894,1.1083825,-0.49859405,-0.9203036,-0.28721276,0.44332233,-0.27868885,0.36443564,0.96648216,3.3045092,-4.4002013,3.192151,False,-0.25980264
1.0,0.95365006,0.31239414,1.1083825,-0.49859405,-0.9203036,-0.28721276,0.44332233,-0.27868885,0.36443564,0.96648216,3.3045092,-4.4002013,3.192151,1.1104164,-0.48648587,-0.8946028,-0.30746529,0.45938563,-0.1485503,0.2611729,1.8195484,3.1744652,-1.597662,1.4879408,False,-0.20008723
-0.7215304,0.21587572,-1.0,1.1104164,-0.48648587,-0.8946028,-0.30746529,0.45938563,-0.1485503,0.2611729,1.8195484,3.1744652,-1.597662,1.4879408,1.1132045,-0.48058686,-0.8881707,-0.3007657,0.45382392,-0.19233172,0.39053503,0.20043041,-0.34974006,2.0057497,-1.7987337,False,-0.17264092
-1.0,1.0,1.0,1.1132045,-0.48058686,-0.8881707,-0.3007657,0.45382392,-0.19233172,0.39053503,0.20043041,-0.34974006,2.0057497,-1.7987337,1.1153051,-0.48587745,-0.91014975,-0.27493563,0.45089576,0.10110708,0.09263188,-1.0798684,-3.9085405,3.8721554,0.35257867,False,-0.061490312
0.97372717,-0.3151443,0.4869197,1.1153051,-0.48587745,-0.91014975,-0.27493563,0.45089576,0.10110708,0.09263188,-1.0798684,-3.9085405,3.8721554,0.35257867,1.1141557,-0.48439896,-0.9155585,-0.2656393,0.46272755,0.27317742,-0.2157827,0.8101101,0.8855919,-0.1514403,2.051998,False,0.26665834
-0.42575014,0.751393,-0.22410531,1.1141557,-0.48439896,-0.9155585,-0.2656393,0.46272755,0.27317742,-0.2157827,0.8101101,0.8855919,-0.1514403,2.051998,1.1121707,-0.4818311,-0.9218693,-0.24996029,0.4687911,0.115270995,-0.235193,0.094627805,-1.624824,2.9736772,0.17848319,False,0.17544506
-0.73590004,-0.01665233,-1.0,1.1121707,-0.4818311,-0.9218693,-0.24996029,0.4687911,0.115270995,-0.235193,0.094627805,-1.624824,2.9736772,0.17848319,1.1109927,-0.48521733,-0.9412761,-0.22011983,0.45886326,-0.051543653,-0.11246023,-0.6930283,-2.7981737,4.0781894,-2.0106208,False,-0.001674074
-1.0,0.28488517,1.0,1.1109927,-0.48521733,-0.9412761,-0.22011983,0.45886326,-0.051543653,-0.11246023,-0.6930283,-2.7981737,4.0781894,-2.0106208,1.108977,-0.49541685,-0.97225446,-0.1922144,0.4602388,0.12934905,-0.4178289,-1.575044,-4.396266,3.219908,1.249047,False,0.017449139
1.0,1.0,-0.8154061,1.108977,-0.49541685,-0.97225446,-0.1922144,0.4602388,0.12934905,-0.4178289,-1.575044,-4.396266,3.219908,1.249047,1.1041231,-0.4966385,-0.9895901,-0.16035083,0.4509145,0.33229297,-0.5973591,0.59051883,-1.0733726,4.3592715,-2.3150513,False,0.32057992
-0.30857268,-0.46257308,0.06245632,1.1041231,-0.4966385,-0.9895901,-0.16035083,0.4509145,0.33229297,-0.5973591,0.59051883,-1.0733726,4.3592715,-2.3150513,1.1016027,-0.49374577,-0.9967268,-0.1388436,0.44439897,-0.20415705,-0.17612599,0.2265943,-0.8175452,1.8666315,-0.10838768,False,-0.015094112
1.0,-0.44865853,-0.41817597,1.1016027,-0.49374577,-0.9967268,-0.1388436,0.44439897,-0.20415705,-0.17612599,0.2265943,-0.8175452,1.8666315,-0.10838768,1.1006889,-0.484566,-0.9839069,-0.13728176,0.44170693,-0.2696612,-0.100276545,1.5910463,2.8264227,-0.63661826,-0.51857555,False,-0.26118812
0.07311863,-0.012854439,1.0,1.1006889,-0.484566,-0.9839069,-0.13728176,0.44170693,-0.2696612,-0.100276545,1.5910463,2.8264227,-0.63661826,-0.51857555,1.0992122,-0.4744273,-0.96580666,-0.14721027,0.4520684,-0.22874093,-0.27801508,1.0991932,1.9766048,-1.5217034,2.2150674,False,-0.26631647
1.0,-1.0,0.73997444,1.0992122,-0.4744273,-0.96580666,-0.14721027,0.4520684,-0.22874093,-0.27801508,1.0991932,1.9766048,-1.5217034,2.2150674,1.0961258,-0.46098837,-0.9332136,-0.17988756,0.48168364,-0.20277034,-0.42302486,1.9462247,5.0806527,-5.342888,4.437457,False,-0.19311896
0.55878085,-0.1623162,0.019267786,1.0961258,-0.46098837,-0.9332136,-0.17988756,0.48168364,-0.20277034,-0.42302486,1.9462247,5.0806527,-5.342888,4.437457,1.0924183,-0.4462785,-0.89585626,-0.21501337,0.5089678,-0.29835108,-0.46608585,1.7921773,4.460606,-3.942976,2.9340441,False,-0.2508442
-0.044499528,-0.34997165,0.12646158,1.0924183,-0.4462785,-0.89585626,-0.21501337,0.5089678,-0.29835108,-0.46608585,1.7921773,4.460606,-3.942976,2.9340441,1.0888286,-0.43654847,-0.86906105,-0.24163204,0.53058106,-0.43268338,-0.46632475,0.92142564,2.8126113,-3.0290134,2.5591533,False,-0.40162662
-0.04388809,0.011348519,-1.0,1.0888286,-0.43654847,-0.86906105,-0.24163204,0.53058106,-0.43268338,-0.46632475,0.92142564,2.8126113,-3.0290134,2.5591533,1.0842401,-0.4320503,-0.8535508,-0.2509641,0.53110725,-0.3577671,-0.6211293,0.3873915,1.5269785,-0.28354087,-1.1862745,False,-0.3753397
0.35539657,-0.94109535,0.287073,1.0842401,-0.4320503,-0.8535508,-0.2509641,0.53110725,-0.3577671,-0.6211293,0.3873915,1.5269785,-0.28354087,-1.1862745,1.0798125,-0.42783478,-0.8329495,-0.27014843,0.5351467,-0.5859799,-0.52658623,0.57438236,3.077215,-3.4703567,1.5169569,False,-0.5008225
0.3704339,1.0,0.43631724,1.0798125,-0.42783478,-0.8329495,-0.27014843,0.5351467,-0.5859799,-0.52658623,0.57438236,3.077215,-3.4703567,1.5169569,1.076092,-0.42293477,-0.8176581,-0.28258204,0.54640377,-0.38685828,-0.31104243,0.6555558,1.3225546,-0.5719985,1.4082848,False,-0.47991237
-0.59124815,0.17049205,0.302605,1.076092,-0.42293477,-0.8176581,-0.28258204,0.54640377,-0.38685828,-0.31104243,0.6555558,1.3225546,-0.5719985,1.4082848,1.0754449,-0.42343014,-0.8199837,-0.28094193,0.5615897,-0.2805384,-0.03069812,-0.4105157,-1.0773357,0.623015,2.0909185,False,-0.31635478
-1.0,0.07246112,1.0,1.0754449,-0.42343014,-0.8199837,-0.28094193,0.5615897,-0.2805384,-0.03069812,-0.4105157,-1.0773357,0.623015,2.0909185,1.0734695,-0.43284914,-0.8403296,-0.27476084,0.588516,0.024158346,-0.4586801,-1.5674603,-3.2599893,0.85999405,3.9905715,False,-0.11912232
0.7996826,0.7624075,-1.0,1.0734695,-0.43284914,-0.8403296,-0.27476084,0.588516,0.024158346,-0.4586801,-1.5674603,-3.2599893,0.85999405,3.9905715,1.0677146,-0.436106,-0.8530565,-0.25658974,0.59490824,0.09883197,-0.73317146,0.2098768,-0.77514064,2.9489434,-0.7284974,False,0.1496742
0.6764605,-0.9155962,-0.3077479,1.0677146,-0.436106,-0.8530565,-0.25658974,0.59490824,0.09883197,-0.73317146,0.2098768,-0.77514064,2.9489434,-0.7284974,1.0652336,-0.42910862,-0.8422963,-0.2537255,0.5961146,-0.6485248,-0.048794482,1.1841216,2.3861237,-0.9153318,0.5091368,False,-0.3747823
1.0,0.5094086,0.19056681,1.0652336,-0.42910862,-0.8422963,-0.2537255,0.5961146,-0.6485248,-0.048794482,1.1841216,2.3861237,-0.9153318,0.5091368,1.0656769,-0.41489202,-0.81792545,-0.25890276,0.59944683,-0.58621407,0.029682813,2.0820346,3.434553,-0.52230823,0.46290967,False,-0.66920376
0.45290384,1.0,-0.16638099,1.0656769,-0.41489202,-0.81792545,-0.25890276,0.59944683,-0.58621407,0.029682813,2.0820346,3.434553,-0.52230823,0.46290967,1.0657654,-0.39885142,-0.7978632,-0.24885032,0.5967271,-0.4104483,0.10708508,1.9918177,2.0292754,2.161406,-0.6733241,False,-0.4414678
-0.9625666,-0.048504304,-0.50040513,1.0657654,-0.39885142,-0.7978632,-0.24885032,0.5967271,-0.4104483,0.10708508,1.9918177,2.0292754,2.161406,-0.6733241,1.0683476,-0.39263958,-0.7986858,-0.2253477,0.5916457,-0.59352845,0.40224093,0.15731074,-1.1645733,3.3041668,-0.6342167,False,-0.52843934
0.28875008,-0.5100471,-0.8890121,1.0683476,-0.39263958,-0.7986858,-0.2253477,0.5916457,-0.59352845,0.40224093,0.15731074,-1.1645733,3.3041668,-0.6342167,1.0722476,-0.3887619,-0.79697424,-0.20807798,0.58287275,-0.72330815,0.54366726,0.62805086,0.9067492,1.5897801,-1.4164723,False,-0.66960806
-1.0,0.33828762,0.75029373,1.0722476,-0.3887619,-0.79697424,-0.20807798,0.58287275,-0.72330815,0.54366726,0.62805086,0.9067492,1.5897801,-1.4164723,1.0760517,-0.3919012,-0.8069555,-0.19138172,0.5834346,-0.54286915,0.3625842,-0.91206837,-2.3114753,2.3421395,0.8019592,False,-0.65916806
0.12000001,0.8853015,-0.16188751,1.0760517,-0.3919012,-0.8069555,-0.19138172,0.5834346,-0.54286915,0.3625842,-0.91206837,-2.3114753,2.3421395,0.8019592,1.0765431,-0.39602792,-0.823346,-0.16411811,0.580742,-0.22213186,-0.079432875,-0.29167593,-1.9178562,3.938134,-0.85745007,False,-0.30448347
-0.31615296,-1.0,-0.07472978,1.0765431,-0.39602792,-0.823346,-0.16411811,0.580742,-0.22213186,-0.079432875,-0.29167593,-1.9178562,3.938134,-0.85745007,1.0761662,-0.39913443,-0.8311436,-0.1512467,0.5838366,-0.5786383,0.005614053,-0.46889272,-0.54988736,0.44314617,0.9806532,False,-0.4260883
-0.8529987,-0.19963942,0.5950479,1.0761662,-0.39913443,-0.8311436,-0.1512467,0.5838366,-0.5786383,0.005614053,-0.46889272,-0.54988736,0.44314617,0.9806532,1.0756181,-0.40817025,-0.8448465,-0.14886579,0.60043645,-0.50151885,-0.1719453,-1.4777792,-2.2835689,0.21167973,2.6135652,False,-0.5820746
-1.0,-0.83447367,-1.0,1.0756181,-0.40817025,-0.8448465,-0.14886579,0.60043645,-0.50151885,-0.1719453,-1.4777792,-2.2835689,0.21167973,2.6135652,1.0726495,-0.42464676,-0.866226,-0.14533964,0.60837734,-0.3890284,-0.454798,-2.368288,-2.8845918,0.49454996,0.17741224,False,-0.39178157
0.3672949,1.0,0.6146889,1.0726495,-0.42464676,-0.866226,-0.14533964,0.60837734,-0.3890284,-0.454798,-2.368288,-2.8845918,0.49454996,0.17741224,1.0692801,-0.43681467,-0.88537675,-0.13654695,0.61251336,-0.42768756,-0.3747679,-1.0611247,-2.1434367,1.4443442,0.72317606,False,-0.42674267
0.44019204,-1.0,-1.0,1.0692801,-0.43681467,-0.88537675,-0.13654695,0.61251336,-0.42768756,-0.3747679,-1.0611247,-2.1434367,1.4443442,0.72317606,1.067452,-0.4400843,-0.88502747,-0.13827895,0.61107546,-0.6448141,-0.12888432,-0.10093039,1.1304383,-1.0581154,-0.70445293,False,-0.5377107
1.0,-1.0,-0.78979933,1.067452,-0.4400843,-0.88502747,-0.13827895,0.61107546,-0.6448141,-0.12888432,-0.10093039,1.1304383,-1.0581154,-0.70445293,1.067901,-0.43448097,-0.8581058,-0.16050698,0.6018077,-1.019045,0.15934354,1.0867373,4.4779625,-3.6522086,-1.476239,False,-0.8762534
-0.38570067,0.4569604,-1.0,1.067901,-0.43448097,-0.8581058,-0.16050698,0.6018077,-1.019045,0.15934354,1.0867373,4.4779625,-3.6522086,-1.476239,1.0695531,-0.43214968,-0.84102243,-0.16750573,0.57351,-0.98971015,0.22850391,-0.09771208,1.0030013,0.4420584,-4.327498,False,-1.0431076
-0.062693775,-1.0,0.9175789,1.0695531,-0.43214968,-0.84102243,-0.16750573,0.57351,-0.98971015,0.22850391,-0.09771208,1.0030013,0.4420584,-4.327498,1.0728713,-0.43430766,-0.8292058,-0.1876805,0.57042325,-1.0012462,0.62208486,-0.39233813,1.642093,-3.8722167,1.4237555,False,-1.0034252
-0.5541011,0.47026595,-1.0,1.0728713,-0.43430766,-0.8292058,-0.1876805,0.57042325,-1.0012462,0.62208486,-0.39233813,1.642093,-3.8722167,1.4237555,1.0785247,-0.44255129,-0.83113915,-0.19376536,0.56057835,-0.38955146,0.62357795,-1.3274864,-1.1110686,0.727685,-2.5059025,False,-0.6325197
-0.39626142,1.0,1.0,1.0785247,-0.44255129,-0.83113915,-0.19376536,0.56057835,-0.38955146,0.62357795,-1.3274864,-1.1110686,0.727685,-2.5059025,1.0824711,-0.45422432,-0.84927565,-0.1814486,0.5521069,-0.023732811,0.442256,-1.4982663,-2.8590088,2.0010707,-0.30341223,False,-0.1574867
0.5754754,1.0,1.0,1.0824711,-0.45422432,-0.84927565,-0.1814486,0.5521069,-0.023732811,0.442256,-1.4982663,-2.8590088,2.0010707,-0.30341223,1.0846192,-0.4589201,-0.86407626,-0.16679193,0.5580209,0.18009202,0.15456563,-0.09495563,-1.3497618,1.8026667,1.3113002,False,0.12204974
1.0,-0.1179942,-1.0,1.0846192,-0.4589201,-0.86407626,-0.16679193,0.5580209,0.18009202,0.15456563,-0.09495563,-1.3497618,1.8026667,1.3113002,1.0861236,-0.45155808,-0.85695404,-0.1567617,0.55467737,-0.08771771,0.30160603,1.432231,1.9883016,0.9662287,-1.2871563,False,0.061162807
0.76699054,-0.14366204,-1.0,1.0861236,-0.45155808,-0.85695404,-0.1567617,0.55467737,-0.08771771,0.30160603,1.432231,1.9883016,0.9662287,-1.2871563,1.0909097,-0.43690258,-0.8338482,-0.15072212,0.535648,-0.5908175,0.7552693,2.0283666,3.3637938,0.63952374,-2.9899604,False,-0.41997015
0.14027096,-1.0,0.0938564,1.0909097,-0.43690258,-0.8338482,-0.15072212,0.535648,-0.5908175,0.7552693,2.0283666,3.3637938,0.63952374,-2.9899604,1.0971061,-0.42367554,-0.8043677,-0.16167736,0.52480376,-0.7240598,0.69190216,1.424483,3.8622932,-2.363311,-0.6334715,False,-0.7225562
-0.13421504,-1.0,-0.0621669,1.0971061,-0.42367554,-0.8043677,-0.16167736,0.52480376,-0.7240598,0.69190216,1.424483,3.8622932,-2.363311,-0.6334715,1.0999367,-0.41725433,-0.77568305,-0.18738042,0.52347803,-0.51565486,0.1547448,0.46105552,3.420816,-3.669998,0.07882114,False,-0.58301556
0.04750007,-1.0,0.52152956,1.0999367,-0.41725433,-0.77568305,-0.18738042,0.52347803,-0.51565486,0.1547448,0.46105552,3.420816,-3.669998,0.07882114,1.0998051,-0.41601837,-0.7483432,-0.22677481,0.53526825,-0.57353115,-0.07919398,-0.019280178,3.3707533,-5.5545683,2.2005348,False,-0.5425286
-0.035788503,-0.04640427,-0.5043566,1.0998051,-0.41601837,-0.7483432,-0.22677481,0.53526825,-0.57353115,-0.07919398,-0.019280178,3.3707533,-5.5545683,2.2005348,1.0985863,-0.41862097,-0.73004276,-0.25677004,0.53956413,-0.5130363,-0.17134807,-0.466449,1.7595912,-2.8860066,-0.20168339,False,-0.5339438
-0.15090686,0.15089817,0.86944956,1.0985863,-0.41862097,-0.73004276,-0.25677004,0.53956413,-0.5130363,-0.17134807,-0.466449,1.7595912,-2.8860066,-0.20168339,1.0975124,-0.42419994,-0.72376263,-0.27797318,0.5493726,-0.43519735,-0.10708508,-0.80441844,0.29023066,-2.491106,1.9295983,False,-0.48643494
1.0,1.0,-1.0,1.0975124,-0.42419994,-0.72376263,-0.27797318,0.5493726,-0.43519735,-0.10708508,-0.80441844,0.29023066,-2.491106,1.9295983,1.0970253,-0.4230305,-0.71551925,-0.27933988,0.541202,-0.22637998,-0.0071668765,0.6689357,1.437908,0.9593605,-2.384735,False,-0.27299598
1.0,0.8611712,-0.2189652,1.0970253,-0.4230305,-0.71551925,-0.27933988,0.541202,-0.22637998,-0.0071668765,0.6689357,1.437908,0.9593605,-2.384735,1.0999374,-0.41179296,-0.6993416,-0.2685503,0.5235014,-0.5554851,0.6520663,1.8060935,2.2945793,1.5728836,-2.063719,False,-0.40853164
0.9443114,1.0,0.04143115,1.0999374,-0.41179296,-0.6993416,-0.2685503,0.5235014,-0.5554851,0.6520663,1.8060935,2.2945793,1.5728836,-2.063719,1.108168,-0.3931998,-0.67986697,-0.2521587,0.5106295,-0.86673295,1.1833707,2.613775,2.5409453,2.3571572,-1.4666542,False,-0.7719053
-1.0,1.0,-1.0,1.108168,-0.3931998,-0.67986697,-0.2521587,0.5106295,-0.86673295,1.1833707,2.613775,2.5409453,2.3571572,-1.4666542,1.1168516,-0.38287723,-0.6845985,-0.20912525,0.48473275,-0.7618763,0.961317,0.6374675,-2.1058455,6.8571115,-4.1472554,False,-0.8222332
-0.6173636,-0.33770066,1.0,1.1168516,-0.38287723,-0.6845985,-0.20912525,0.48473275,-0.7618763,0.961317,0.6374675,-2.1058455,6.8571115,-4.1472554,1.1231438,-0.38135502,-0.7005656,-0.17495073,0.47787458,-0.67725116,0.66574305,-0.073068,-1.9670556,3.0350933,0.729405,False,-0.73475057
0.40896574,0.07941308,0.5594398,1.1231438,-0.38135502,-0.7005656,-0.17495073,0.47787458,-0.67725116,0.66574305,-0.073068,-1.9670556,3.0350933,0.729405,1.1260799,-0.3778508,-0.705215,-0.16075973,0.49024767,-0.34785107,0.22868308,0.6901526,0.07023703,1.1420002,2.0163462,False,-0.43792686
1.0,1.0,-0.2858022,1.1260799,-0.3778508,-0.705215,-0.16075973,0.49024767,-0.34785107,0.22868308,0.6901526,0.07023703,1.1420002,2.0163462,1.1283107,-0.3654239,-0.69772553,-0.14290391,0.49433413,-0.5422526,0.38856414,2.022377,1.3628134,2.7797418,-0.18911391,False,-0.43088213
-1.0,1.0,0.26195467,1.1283107,-0.3654239,-0.69772553,-0.14290391,0.49433413,-0.5422526,0.38856414,2.022377,1.3628134,2.7797418,-0.18911391,1.1321716,-0.35840145,-0.7101683,-0.104996964,0.49367863,-0.6326485,0.45443967,0.30764836,-2.9627702,5.7155604,-0.055920154,False,-0.66500825
1.0,-1.0,1.0,1.1321716,-0.35840145,-0.7101683,-0.104996964,0.49367863,-0.6326485,0.45443967,0.30764836,-2.9627702,5.7155604,-0.055920154,1.1348318,-0.3475165,-0.70449376,-0.09634407,0.51622826,-0.47324154,0.25508106,1.845325,2.5033097,-1.1769696,4.188317,False,-0.52194226
0.43151382,-0.29294422,-0.22676054,1.1348318,-0.3475165,-0.70449376,-0.09634407,0.51622826,-0.47324154,0.25508106,1.845325,2.5033097,-1.1769696,4.188317,1.135726,-0.33281535,-0.68174124,-0.10504748,0.5413846,-0.53524995,0.07310214,1.8332858,2.9820955,-1.0915945,2.6819668,False,-0.4648643
